Time 	 VoltageL1 	 VoltageL2 	 VoltageL3 	 VoltageR1 	 VoltageR2 	 VoltageR3 	 CurrentL1 	 CurrentL2 	 CurrentL3 	 CurrentR1 	 CurrentR2 	 CurrentR3 	 Gyrot SPI Gyro Angle 	 SPI Gyro Rate 	 Analog Gyro Angle 	 Analog Gyro Rate 	 Left Encoder Position 	 Left Encoder Rate 	 Right Encoder Position 	 Right Encoder Rate
37.949159	0.1828125	0.1828125	0.1828125	-0.1828125	-0.1828125	-0.1828125	0.625	1.875	0.625	0.125	1.0	0.5	0.5455572942386373	0.10716893678745823	3.660718993309038	1.7875	294.17873608214825	0.0	288.2348427815564	0.0	
38.049079	0.18359375	0.18359375	0.18359375	-0.18359375	-0.18359375	-0.18359375	0.625	1.875	0.625	0.125	1.0	0.5	0.5415212663828349	0.02917200961111893	3.662733181420635	1.6625	294.17873608214825	0.0	288.2348427815564	0.0	
38.148649	0.18359375	0.18359375	0.18359375	-0.18359375	-0.18359375	-0.18359375	0.625	1.875	0.625	0.125	1.0	0.5	0.5453847565851202	0.10478475124058323	3.6712595854380803	1.75	294.17873608214825	0.0	288.2348427815564	0.0	
38.248669	0.18359375	0.18359375	0.18359375	-0.18359375	-0.18359375	-0.18359375	0.625	1.875	0.625	0.125	1.0	0.5	0.5485885439945458	-0.10672656656075609	3.6771297194777177	1.825	294.17873608214825	0.0	288.2348427815564	0.0	
38.348646	0.18359375	0.18359375	0.18359375	-0.18359375	-0.18359375	-0.18359375	0.625	1.875	0.625	0.125	1.0	0.5	0.5482840657824569	0.16932805997384218	3.6823772603616685	2.2	294.17873608214825	0.0	288.2348427815564	0.0	
38.449041	0.184375	0.184375	0.184375	-0.184375	-0.184375	-0.184375	0.625	1.875	0.625	0.125	1.0	0.5	0.540320268990706	-0.1872779782516043	3.6834689805927607	1.925	294.17873608214825	0.0	288.2348427815564	0.0	
38.54902	0.18359375	0.18359375	0.18359375	-0.18359375	-0.18359375	-0.18359375	0.625	1.875	0.625	0.125	1.0	0.5	0.5484058570672925	0.30267215163120825	3.6877978898289703	1.825	294.17873608214825	0.0	288.2348427815564	0.0	
38.648946	0.18359375	0.18359375	0.18359375	-0.18359375	-0.18359375	-0.18359375	0.625	1.875	0.625	0.125	1.0	0.5	0.5482367025050208	-0.2349616891891043	3.692211904292883	1.95	294.17873608214825	0.0	288.2348427815564	0.0	
38.748911	0.1828125	0.1828125	0.1828125	-0.1828125	-0.1828125	-0.1828125	0.625	1.875	0.625	0.125	1.0	0.5	0.5440687340906465	-0.156964762012765	3.6950314808732325	1.575	294.17873608214825	0.0	288.2348427815564	0.0	
38.8494	0.1828125	0.1828125	0.1828125	-0.1828125	-0.1828125	-0.1828125	0.625	1.875	0.625	0.125	1.0	0.5	0.5178396276647991	-0.30154858553397035	3.6975667866257766	1.5375	294.17873608214825	0.0	288.2348427815564	0.0	
38.95061	0.18359375	0.18359375	0.18359375	-0.18359375	-0.18359375	-0.18359375	0.625	1.875	0.625	0.125	1.0	0.5	0.5134720568669441	0.03291858689906536	3.70828839164486	1.7875	294.17873608214825	0.0	288.2348427815564	0.0	
39.052054	0.18359375	0.18359375	0.18359375	-0.18359375	-0.18359375	-0.18359375	0.625	1.875	0.625	0.125	1.0	0.5	0.5156440014465126	-0.028729639384416784	3.7127102052301493	1.8	294.17873608214825	0.0	288.2348427815564	0.0	
39.179954	0.18359375	0.18359375	0.18359375	-0.18359375	-0.18359375	-0.18359375	0.625	1.875	0.625	0.125	1.0	0.5	0.5116451875944099	0.08417857615687786	3.720178766681236	1.7375	294.17873608214825	0.0	288.2348427815564	0.0	
39.275531	0.18359375	0.18359375	0.18359375	-0.18359375	-0.18359375	-0.18359375	0.625	1.875	0.625	0.125	1.0	0.5	0.5121154372775253	-0.2569302560138811	3.7166380958500542	1.8	294.17873608214825	0.0	288.2348427815564	0.0	
39.376116	0.18359375	0.18359375	0.18359375	-0.18359375	-0.18359375	-0.18359375	0.625	1.875	0.625	0.125	1.0	0.5	0.4993544170997493	-0.18148781335205072	3.7172316832250876	1.7	294.17873608214825	0.0	288.2348427815564	0.0	
39.475888	0.184375	0.184375	0.184375	-0.184375	-0.184375	-0.184375	0.625	1.875	0.625	0.125	1.0	0.5	0.4949225675682312	0.04466921566580643	3.7222737726505417	1.975	294.17873608214825	0.0	288.2348427815564	0.0	
39.575691	0.184375	0.184375	0.184375	-0.184375	-0.184375	-0.184375	0.625	1.875	0.625	0.125	1.0	0.5	0.48403239684918015	0.03206709206089572	3.7284806955419785	1.925	294.17873608214825	0.0	288.2348427815564	0.0	
39.676445	0.18359375	0.18359375	0.18359375	-0.18359375	-0.18359375	-0.18359375	0.625	1.875	0.625	0.125	1.0	0.5	0.4785754706702956	-0.10315028824044357	3.7289635758295057	1.775	294.17873608214825	0.0	288.2348427815564	0.0	
39.777718	0.1828125	0.1828125	0.1828125	-0.1828125	-0.1828125	-0.1828125	0.625	1.875	0.625	0.125	1.0	0.5	0.46364927209544216	-0.20243458637102393	3.737559427593221	1.9375	294.17873608214825	0.0	288.2348427815564	0.0	
39.877521	0.1828125	0.1828125	0.1828125	-0.1828125	-0.1828125	-0.1828125	0.625	1.875	0.625	0.125	1.0	0.5	0.4619678757464617	0.018443174650181433	3.7431793256497574	1.7	294.17873608214825	0.0	288.2348427815564	0.0	
39.978111	0.1828125	0.1828125	0.1828125	-0.1828125	-0.1828125	-0.1828125	0.625	1.875	0.625	0.125	0.875	0.5	0.4744616317158482	0.1344167716088868	3.7461463962225836	2.2	294.17873608214825	0.0	288.2348427815564	0.0	
40.077738	0.18359375	0.18359375	0.18359375	-0.18359375	-0.18359375	-0.18359375	0.625	1.875	0.625	0.125	1.0	0.5	0.48088273889968136	-0.24773411176164892	3.755763774034817	1.7625	294.17873608214825	0.0	288.2348427815564	0.0	
40.178327	0.18359375	0.18359375	0.18359375	-0.18359375	-0.18359375	-0.18359375	0.625	1.875	0.625	0.125	1.0	0.5	0.46254976744067616	0.009417329365583215	3.759371267549065	1.725	294.17873608214825	0.0	288.2348427815564	0.0	
40.278892	0.184375	0.184375	0.184375	-0.184375	-0.184375	-0.184375	0.625	1.875	0.625	0.125	1.0	0.5	0.45854757049732814	-0.21197132855852396	3.755630432829569	1.5	294.17873608214825	0.0	288.2348427815564	0.0	
40.378799	0.184375	0.184375	0.184375	-0.184375	-0.184375	-0.184375	0.625	1.875	0.625	0.125	1.0	0.5	0.45623691917669695	-0.13346350447928287	3.7542783062994576	1.5375	294.17873608214825	0.0	288.2348427815564	0.0	
40.478412	0.184375	0.184375	0.184375	-0.184375	-0.184375	-0.184375	0.625	1.875	0.625	0.125	1.0	0.5	0.4388918103613584	0.054546555788574286	3.75849434180096	1.7125	294.17873608214825	0.0	288.2348427815564	0.0	
40.593884	0.1828125	0.1828125	0.1828125	-0.1828125	-0.1828125	-0.1828125	0.625	1.875	0.625	0.125	1.0	0.5	0.44442654763888795	0.32583281122942254	3.7618599924774374	1.525	294.17873608214825	0.0	288.2348427815564	0.0	
40.69338	0.1828125	0.1828125	0.1828125	-0.1828125	-0.1828125	-0.1828125	0.625	1.875	0.625	0.125	1.0	0.5	0.4324639369950344	-0.2916712454112025	3.761232973814259	1.825	294.17873608214825	0.0	288.2348427815564	0.0	
40.793916	0.1828125	0.1828125	0.1828125	-0.1828125	-0.1828125	-0.1828125	0.625	1.875	0.625	0.125	1.0	0.5	0.4353767785573528	-0.04286445369803286	3.7646069376663123	1.675	294.17873608214825	0.0	288.2348427815564	0.0	
40.893605	0.1828125	0.1828125	0.1828125	-0.1828125	-0.1828125	-0.1828125	0.625	1.875	0.625	0.125	1.0	0.5	0.43655071121951833	0.1563853384336636	3.768587936344554	1.6625	294.17873608214825	0.0	288.2348427815564	0.0	
40.994195	0.1828125	0.1828125	0.1828125	-0.1828125	-0.1828125	-0.1828125	0.625	1.875	0.625	0.125	1.0	0.5	0.43264324083104233	-0.4127538113989257	3.774129098439621	1.7875	294.17873608214825	0.0	288.2348427815564	0.0	
41.094867	0.18359375	0.18359375	0.18359375	-0.18359375	-0.18359375	-0.18359375	0.625	1.875	0.625	0.125	1.0	0.5	0.4231908838913006	-0.1361882879614257	3.771096454877319	1.6	294.17873608214825	0.0	288.2348427815564	0.0	
41.194428	0.18359375	0.18359375	0.18359375	-0.18359375	-0.18359375	-0.18359375	0.625	1.875	0.625	0.125	1.0	0.5	0.4126288730230567	0.061699112429199295	3.7696574581444677	1.6625	294.17873608214825	0.0	288.2348427815564	0.0	
41.295471	0.184375	0.184375	0.184375	-0.184375	-0.184375	-0.184375	0.625	1.875	0.625	0.125	1.0	0.5	0.40194168777873157	-0.05631807214111322	3.7677408697795705	1.675	294.17873608214825	0.0	288.2348427815564	0.0	
41.394408	0.184375	0.184375	0.184375	-0.184375	-0.184375	-0.184375	0.625	1.875	0.625	0.125	1.0	0.5	0.40707722028929993	-0.12273466951834536	3.76775532489694	1.9125	294.17873608214825	0.0	288.2348427815564	0.0	
41.49444	0.184375	0.184375	0.184375	-0.184375	-0.184375	-0.184375	0.625	1.875	0.625	0.125	1.0	0.5	0.3990626771288675	-0.09242145327950607	3.766411764707381	1.6625	294.17873608214825	0.0	288.2348427815564	0.0	
41.595008	0.18359375	0.18359375	0.18359375	-0.18359375	-0.18359375	-0.1828125	0.625	1.875	0.625	0.125	1.0	0.5	0.3898606689412879	-0.21673969965227394	3.7667963530542745	1.575	294.17873608214825	0.0	288.2348427815564	0.0	
41.695063	0.18359375	0.18359375	0.18359375	-0.18359375	-0.18359375	-0.18359375	0.625	1.875	0.625	0.125	1.0	0.5	0.3839707070829878	0.024573937485002858	3.7674996440699235	2.0	294.17873608214825	0.0	288.2348427815564	0.0	
41.794906	0.18359375	0.18359375	0.18359375	-0.18359375	-0.18359375	-0.18359375	0.625	1.875	0.625	0.125	1.0	0.5	0.38691399646651514	0.03836815386335107	3.770309025604224	1.725	294.17873608214825	0.0	288.2348427815564	0.0	
41.894467	0.18359375	0.18359375	0.18359375	-0.18359375	-0.18359375	-0.18359375	0.625	1.875	0.625	0.125	1.0	0.5	0.3647445995351882	-0.20720295746477396	3.776406603698109	1.6625	294.17873608214825	0.0	288.2348427815564	0.0	
42.112499	0.18359375	0.18359375	0.18359375	-0.18359375	-0.18359375	-0.18359375	0.625	1.875	0.625	0.125	1.0	0.5	0.3499469584276612	0.03819785489571714	3.780685229432991	1.725	294.17873608214825	0.0	288.2348427815564	0.0	
42.213123	0.184375	0.184375	0.184375	-0.184375	-0.184375	-0.184375	0.625	1.875	0.625	0.125	1.0	0.5	0.36823933279172116	-0.007271969462541786	3.7687236760286917	1.7375	294.17873608214825	0.0	288.2348427815564	0.0	
42.312753	0.184375	0.184375	0.184375	-0.184375	-0.184375	-0.184375	0.625	1.875	0.625	0.125	1.0	0.5	0.37106083089041286	-0.04967641240339	3.767077030675994	1.85	294.17873608214825	0.0	288.2348427815564	0.0	
42.412886	0.184375	0.184375	0.184375	-0.184375	-0.184375	-0.184375	0.625	1.875	0.625	0.125	1.0	0.5	0.3806146805675176	0.09882428737339573	3.7778134452331464	1.8375	294.17873608214825	0.0	288.2348427815564	0.0	
42.512548	0.184375	0.184375	0.184375	-0.184375	-0.184375	-0.184375	0.625	1.875	0.625	0.125	1.0	0.5	20.42959151199403	0.21530878123500286	3.8982408169720824	1.7375	294.17873608214825	0.0	288.2348427815564	0.0	
42.613097	0.184375	0.184375	0.184375	-0.184375	-0.184375	-0.184375	0.625	1.875	0.625	0.125	1.0	0.5	54.47755633445549	-0.12562975196812215	4.076530554472088	1.8625	294.17873608214825	0.0	288.2348427815564	0.0	
42.712949	0.184375	0.184375	0.184375	-0.184375	-0.184375	-0.184375	0.625	1.875	0.625	0.125	1.0	0.5	88.52758484257667	-0.032476216672363216	4.24681015447208	1.575	294.17873608214825	0.0	288.2348427815564	0.0	
42.812789	0.184375	0.184375	0.184375	-0.184375	-0.184375	-0.184375	0.625	1.875	0.625	0.125	1.0	0.5	122.58185574711962	-0.0818629172862025	4.424575366972087	1.825	294.17873608214825	0.0	288.2348427815564	0.0	
42.91291	0.184375	0.184375	0.184375	-0.184375	-0.184375	-0.184375	0.625	1.875	0.625	0.125	1.0	0.5	156.61688362865854	-0.06415182465227394	4.595746241972087	1.5625	294.17873608214825	0.0	288.2348427815564	0.0	
43.01257	0.184375	0.184375	0.184375	-0.184375	-0.184375	-0.184375	0.625	1.875	0.625	0.125	1.0	0.5	190.67300170102152	0.026958123031877862	4.762037329472084	1.6125	294.17873608214825	0.0	288.2348427815564	0.0	
43.114919	0.184375	0.184375	0.184375	-0.184375	-0.184375	-0.184375	0.625	1.875	0.625	0.125	1.0	0.5	224.71312451797604	-0.1014472985641043	4.94378601697208	1.725	294.17873608214825	0.0	288.2348427815564	0.0	
43.215718	0.184375	0.184375	0.184375	-0.184375	-0.184375	-0.184375	0.625	1.875	0.625	0.125	1.0	0.5	258.7510280270736	-0.37137116226388106	5.120950816972088	1.575	294.17873608214825	0.0	288.2348427815564	0.0	
43.314607	0.184375	0.184375	0.184375	-0.184375	-0.184375	-0.184375	0.625	1.875	0.625	0.125	1.0	0.5	292.80663186956724	0.15451204978969035	5.288904416972077	1.5375	294.17873608214825	0.0	288.2348427815564	0.0	
43.415792	0.184375	0.184375	0.184375	-0.184375	-0.184375	-0.184375	0.625	1.875	0.625	0.125	1.0	0.5	326.86596387861334	-0.15985984446254178	5.468524341972077	1.725	294.17873608214825	0.0	288.2348427815564	0.0	
43.516876	0.184375	0.184375	0.184375	-0.184375	-0.184375	-0.184375	0.625	1.875	0.625	0.125	1.0	0.5	360.9055115700562	0.01725108187674393	5.648764766972077	1.8375	294.17873608214825	0.0	288.2348427815564	0.0	
43.614834	0.184375	0.184375	0.184375	-0.184375	-0.184375	-0.184375	0.625	1.875	0.625	0.125	1.0	0.5	394.9627798934426	0.18772034847830643	5.818860741972072	1.65	294.17873608214825	0.0	288.2348427815564	0.0	
43.734756	0.184375	0.184375	0.184375	-0.184375	-0.184375	-0.184375	0.625	1.875	0.625	0.125	1.0	0.5	435.8215231155687	0.05676044236781536	5.964292129472071	1.7	294.17873608214825	0.0	288.2348427815564	0.0	
43.834314	0.184375	0.184375	0.184375	-0.184375	-0.184375	-0.184375	0.625	1.875	0.625	0.125	1.0	0.5	469.8669235548661	-0.002333299401157857	6.193757279472073	2.1125	294.17873608214825	0.0	288.2348427815564	0.0	
43.934881	0.184375	0.184375	0.184375	-0.184375	-0.184375	-0.184375	0.625	1.875	0.625	0.125	1.0	0.5	510.71757442273315	-0.17092927735874713	6.371950379472073	1.6375	294.17873608214825	0.0	288.2348427815564	0.0	
44.03443	0.184375	0.184375	0.184375	-0.184375	-0.184375	-0.184375	0.625	1.875	0.625	0.125	1.0	0.5	544.7640371526817	-0.15815685478620248	6.537144516972077	1.525	294.17873608214825	0.0	288.2348427815564	0.0	
44.135645	0.184375	0.184375	0.184375	-0.184375	-0.184375	-0.184375	0.625	1.875	0.625	0.125	1.0	0.5	578.8136766053096	0.12811570980643144	6.712153179472081	1.7125	294.17873608214825	0.0	288.2348427815564	0.0	
44.234881	0.184375	0.184375	0.184375	-0.184375	-0.184375	-0.184375	0.625	1.875	0.625	0.125	1.0	0.5	612.8583902770843	0.14650799831089573	6.889233616972079	1.5625	294.17873608214825	0.0	288.2348427815564	0.0	
44.334789	0.184375	0.184375	0.184375	-0.184375	-0.184375	-0.184375	0.625	1.875	0.625	0.125	1.0	0.5	646.9096942106049	0.06612688558768144	7.060682391972078	1.9375	294.17873608214825	0.0	288.2348427815564	0.0	
44.434682	0.184375	0.184375	0.184375	-0.184375	-0.184375	-0.184375	0.625	1.875	0.625	0.125	1.0	0.5	680.9711609502269	-0.07045288645472929	7.236986479472085	1.7375	294.17873608214825	0.0	288.2348427815564	0.0	
44.534735	0.184375	0.184375	0.184375	-0.184375	-0.184375	-0.184375	0.625	1.875	0.625	0.125	1.0	0.5	715.0175289536206	-0.1981771121801757	7.41036405447208	1.5	294.17873608214825	0.0	288.2348427815564	0.0	
44.634986	0.184375	0.184375	0.184375	-0.184375	-0.184375	-0.184375	0.625	1.875	0.625	0.125	1.0	0.5	749.0690324895247	0.07770721538678857	7.587232066972083	1.8	294.17873608214825	0.0	288.2348427815564	0.0	
44.734434	0.184375	0.184375	0.184375	-0.184375	-0.184375	-0.184375	0.625	1.875	0.625	0.125	1.0	0.5	783.1107047622697	-0.2218486686812918	7.755619491972086	1.6375	294.17873608214825	0.0	288.2348427815564	0.0	
44.837169	0.184375	0.184375	0.184375	-0.184375	-0.184375	-0.184375	0.625	1.875	0.625	0.125	1.0	0.5	817.1563589334106	-0.3059763586924525	7.936064316972084	1.725	294.17873608214825	0.0	288.2348427815564	0.0	
44.936768	0.184375	0.184375	0.184375	-0.184375	-0.184375	-0.184375	0.625	1.875	0.625	0.125	1.0	0.5	851.1996686223183	-0.19136515347481858	8.106467641972085	1.9	294.17873608214825	0.0	288.2348427815564	0.0	
45.036263	0.184375	0.184375	0.184375	-0.184375	-0.184375	-0.184375	0.625	1.875	0.625	0.125	1.0	0.5	885.24377672076	0.04586130843924392	8.278429466972076	1.725	294.17873608214825	0.0	288.2348427815564	0.0	
45.136217	0.184375	0.184375	0.184375	-0.184375	-0.184375	-0.184375	0.625	1.875	0.625	0.125	1.0	0.5	919.2990456372203	0.020997659164690357	8.45378255447207	1.825	294.17873608214825	0.0	288.2348427815564	0.0	
45.236168	0.184375	0.184375	0.184375	-0.184375	-0.184375	-0.184375	0.625	1.875	0.625	0.125	1.0	0.5	953.3429913472822	0.05863373101178857	8.623892066972068	1.9375	294.17873608214825	0.0	288.2348427815564	0.0	
45.369122	0.184375	0.184375	0.184375	-0.184375	-0.184375	-0.184375	0.625	1.875	0.625	0.125	1.0	0.5	1001.0069376347005	0.14855158592250287	8.85706794197207	1.7625	294.17873608214825	0.0	288.2348427815564	0.0	
45.43572	0.184375	0.184375	0.184375	-0.184375	-0.184375	-0.184375	0.625	1.875	0.625	0.125	1.0	0.5	1021.4344248639399	0.014015401491699286	8.969215304472076	1.775	294.17873608214825	0.0	288.2348427815564	0.0	
45.536219	0.184375	0.184375	0.184375	-0.184375	-0.184375	-0.184375	0.625	1.875	0.625	0.125	1.0	0.5	1055.4757723599253	-0.008974959138881071	9.135647116972072	1.8	294.17873608214825	0.0	288.2348427815564	0.0	
45.638036	0.184375	0.184375	0.184375	-0.184375	-0.184375	-0.184375	0.625	1.875	0.625	0.125	1.0	0.5	1089.525215593261	-0.040991165054059635	9.310277779472068	1.825	294.17873608214825	0.0	288.2348427815564	0.0	
45.736585	0.184375	0.184375	0.184375	-0.184375	-0.184375	-0.184375	0.625	2.0	0.625	0.125	0.875	0.5	1123.569797324477	-0.14589532911655964	9.480208866972069	1.7	294.17873608214825	0.0	288.2348427815564	0.0	
45.838162	0.184375	0.184375	0.184375	-0.184375	-0.184375	-0.184375	0.625	1.875	0.625	0.125	1.0	0.5	1157.6287842582162	0.09116083382986893	9.662138604472062	1.8375	294.17873608214825	0.0	288.2348427815564	0.0	
45.937273	0.184375	0.184375	0.184375	-0.184375	-0.184375	-0.184375	0.625	1.875	0.625	0.125	1.0	0.5	1191.6795299816815	-0.06347062878173822	9.838666491972067	1.9875	294.17873608214825	0.0	288.2348427815564	0.0	
46.03697	0.184375	0.184375	0.184375	-0.184375	-0.184375	-0.184375	0.625	1.875	0.625	0.125	1.0	0.5	1225.7297479429124	-0.06670630916678286	9.999428479472064	1.5875	294.17873608214825	0.0	288.2348427815564	0.0	
46.136522	0.184375	0.184375	0.184375	-0.184375	-0.184375	-0.184375	0.625	1.875	0.625	0.125	1.0	0.5	1259.7775436108116	0.015207494265136788	10.172621166972066	1.7375	294.17873608214825	0.0	288.2348427815564	0.0	
46.240812	0.184375	0.184375	0.184375	-0.184375	-0.184375	-0.184375	0.625	2.0	0.625	0.125	1.0	0.5	1300.6448460537886	-0.08373620593017571	10.352973041972067	1.775	294.17873608214825	0.0	288.2348427815564	0.0	
46.337458	0.184375	0.184375	0.184375	-0.184375	-0.184375	-0.184375	0.625	1.875	0.625	0.125	1.0	0.5	1327.8811494897702	-0.16071133930071146	10.517625716972052	1.725	294.17873608214825	0.0	288.2348427815564	0.0	
46.438028	0.184375	0.184375	0.184375	-0.184375	-0.184375	-0.184375	0.625	2.0	0.625	0.125	1.0	0.5	1368.7351225532404	-0.40253587334089	10.705420954472059	1.8125	294.17873608214825	0.0	288.2348427815564	0.0	
46.538089	0.184375	0.184375	0.184375	-0.184375	-0.184375	-0.184375	0.625	2.0	0.625	0.125	0.875	0.5	1402.769456901074	-0.23938946234758646	10.876371566972061	1.65	294.17873608214825	0.0	288.2348427815564	0.0	
46.637615	0.184375	0.184375	0.184375	-0.184375	-0.184375	-0.184375	0.625	1.875	0.625	0.125	1.0	0.5	1436.8219009363443	0.004308360336565358	11.052901879472058	1.925	294.17873608214825	0.0	288.2348427815564	0.0	
46.738187	0.184375	0.184375	0.184375	-0.184375	-0.184375	-0.184375	0.625	1.875	0.625	0.125	1.0	0.5	1470.8744227827137	-0.09497593779401499	11.22184016697205	1.6375	294.17873608214825	0.0	288.2348427815564	0.0	
46.838793	0.184375	0.184375	0.184375	-0.184375	-0.184375	-0.184375	0.625	1.875	0.625	0.125	1.0	0.5	1504.9142681861858	-0.06909049471365786	11.391661941972053	1.4875	294.17873608214825	0.0	288.2348427815564	0.0	
46.938284	0.184375	0.184375	0.184375	-0.184375	-0.184375	-0.184375	0.625	1.875	0.625	0.125	0.875	0.5	1538.9569959833996	-0.28571078154401497	11.563282266972054	2.05	294.17873608214825	0.0	288.2348427815564	0.0	
47.047423	0.184375	0.184375	0.184375	-0.184375	-0.184375	-0.184375	0.625	1.875	0.625	0.125	0.875	0.5	1573.0064662814652	-0.03741488673374715	11.752343566972044	1.85	294.17873608214825	0.0	288.2348427815564	0.0	
47.148043	0.184375	0.184375	0.184375	-0.184375	-0.184375	-0.184375	0.625	2.0	0.625	0.125	1.0	0.5	1607.0578953893619	0.10376295743477965	11.922177341972048	1.8125	294.17873608214825	0.0	288.2348427815564	0.0	
47.248033	0.184375	0.184375	0.184375	-0.184375	-0.184375	-0.184375	0.625	2.0	0.625	0.125	1.0	0.5	1641.095443673879	-0.008464062235979284	12.10328049197204	1.6	294.17873608214825	0.0	288.2348427815564	0.0	
47.347536	0.184375	0.184375	0.184375	-0.184375	-0.184375	-0.184375	0.625	2.0	0.625	0.125	1.0	0.5	1675.1526612508965	0.053354463015136785	12.269814129472044	1.6375	294.17873608214825	0.0	288.2348427815564	0.0	
47.448052	0.184375	0.184375	0.184375	-0.184375	-0.184375	-0.184375	0.625	2.0	0.625	0.125	1.0	0.5	1709.206475438121	0.2381776935978171	12.447904229472039	1.625	294.17873608214825	0.0	288.2348427815564	0.0	
47.54757	0.184375	0.184375	0.184375	-0.184375	-0.184375	-0.184375	0.625	2.0	0.625	0.125	1.0	0.5	0.005531354186284087	0.13821219959670106	12.61135314197205	1.75	294.17873608214825	0.0	288.2348427815564	0.0	
47.648135	0.184375	0.184375	0.184375	-0.184375	-0.184375	-0.184375	0.625	1.875	0.625	0.125	1.0	0.5	0.00928996855996092	-0.10139844786423645	12.785157104472045	1.425	294.17873608214825	0.0	288.2348427815564	0.0	
47.747659	0.184375	0.184375	0.184375	-0.184375	-0.184375	-0.184375	0.625	1.875	0.625	0.125	1.0	0.5	0.011394251314620676	0.1610322612596475	12.956414954472038	1.725	294.17873608214825	0.0	288.2348427815564	0.0	
47.848214	0.184375	0.184375	0.184375	-0.184375	-0.184375	-0.184375	0.625	2.0	0.625	0.125	1.0	0.5	0.014026296303568091	-0.03430065461646859	13.118999779472036	1.675	294.17873608214825	0.0	288.2348427815564	0.0	
47.948883	0.184375	0.184375	0.184375	-0.184375	-0.184375	-0.184375	0.625	2.0	0.625	0.125	1.0	0.5	0.021127404827733412	-0.24904765280285251	13.298747979472044	1.825	294.17873608214825	0.0	288.2348427815564	0.0	
48.048435	0.184375	0.184375	0.184375	-0.184375	-0.184375	-0.184375	0.625	2.0	0.625	0.125	1.0	0.5	0.01899267425186475	0.10585539574625463	13.470150429472037	1.55	294.17873608214825	0.0	288.2348427815564	0.0	
48.149004	0.184375	0.184375	0.184375	-0.184375	-0.184375	-0.184375	0.625	2.0	0.625	0.125	1.0	0.5	0.004228864056792116	-0.17207251943231683	13.650752591972049	1.4125	294.17873608214825	0.0	288.2348427815564	0.0	
48.248443	0.184375	0.184375	0.184375	-0.184375	-0.184375	-0.184375	0.625	2.0	0.625	0.125	1.0	0.5	0.0067357346696584825	-0.09101021083856681	13.82614727947205	1.7	294.17873608214825	0.0	288.2348427815564	0.0	
48.349008	0.184375	0.184375	0.184375	-0.184375	-0.184375	-0.184375	0.625	2.0	0.625	0.125	1.0	0.5	0.004712646104889134	0.14996282836344213	14.003078729472062	1.6875	294.17873608214825	0.0	288.2348427815564	0.0	
48.568489	0.184375	0.184375	0.184375	-0.184375	-0.184375	-0.184375	0.625	2.0	0.625	0.125	1.0	0.5	0.0026929406313652197	-0.054055334862004305	14.421999866972056	1.9875	294.17873608214825	0.0	288.2348427815564	0.0	
48.670252	0.184375	0.184375	0.184375	-0.184375	-0.184375	-0.184375	0.625	2.0	0.625	0.125	1.0	0.5	0.009415142936041968	-0.14465438564325428	14.60094691697205	1.6125	294.17873608214825	0.0	288.2348427815564	0.0	
48.769133	0.184375	0.184375	0.184375	-0.184375	-0.184375	-0.184375	0.625	1.875	0.625	0.125	1.0	0.5	0.01922272445655424	0.17687006524960286	14.763657854472058	1.6625	294.17873608214825	0.0	288.2348427815564	0.0	
48.86899	0.184375	0.184375	0.184375	-0.184375	-0.184375	-0.184375	0.625	1.875	0.625	0.125	1.0	0.5	0.02453417771188514	0.09802164323509391	14.932321691972053	1.575	294.17873608214825	0.0	288.2348427815564	0.0	
48.968559	0.184375	0.184375	0.184375	-0.184375	-0.184375	-0.184375	0.625	2.0	0.625	0.125	1.0	0.5	0.023641041623090643	0.07349859189580821	15.102034929472056	1.9375	294.17873608214825	0.0	288.2348427815564	0.0	
49.069172	0.184375	0.184375	0.184375	-0.184375	-0.184375	-0.184375	0.625	2.0	0.625	0.125	1.0	0.5	0.01696620259584997	0.0615776641614332	15.271766641972054	1.55	294.17873608214825	0.0	288.2348427815564	0.0	
49.169534	0.184375	0.184375	0.184375	-0.184375	-0.184375	-0.184375	0.625	2.0	0.625	0.125	1.0	0.5	0.01949675484743437	0.08558981859781713	15.454116079472046	1.8875	294.17873608214825	0.0	288.2348427815564	0.0	
49.269457	0.184375	0.184375	0.184375	-0.184375	-0.184375	-0.184375	0.625	2.0	0.625	0.125	1.0	0.5	0.019053569894282557	-0.2728895082716025	15.621842679472046	1.85	294.17873608214825	0.0	288.2348427815564	0.0	
49.369505	0.184375	0.184375	0.184375	-0.184375	-0.184375	-0.184375	0.625	2.0	0.625	0.125	1.0	0.5	0.004888566849651686	-0.2143066634055311	15.793597304472055	1.6625	294.17873608214825	0.0	288.2348427815564	0.0	
49.470016	0.184375	0.184375	0.184375	-0.184375	-0.184375	-0.184375	0.625	2.0	0.625	0.125	1.0	0.5	-0.005893344949545493	-0.18024686987874539	15.970017679472042	1.9625	294.17873608214825	0.0	288.2348427815564	0.0	
49.569525	0.184375	0.184375	0.184375	-0.184375	-0.184375	-0.184375	0.625	2.0	0.625	0.125	1.0	0.5	-9.743302786849035E-4	0.3320124247641118	16.14817086697204	1.8625	294.17873608214825	0.0	288.2348427815564	0.0	
49.669264	0.184375	0.184375	0.184375	-0.184375	-0.184375	-0.184375	0.625	2.0	0.625	0.125	1.0	0.5	-0.002036620929751083	-0.04349679886870073	16.31578887947204	1.575	294.17873608214825	0.0	288.2348427815564	0.0	
