Time 	 VoltageL1 	 VoltageL2 	 VoltageL3 	 VoltageR1 	 VoltageR2 	 VoltageR3 	 CurrentL1 	 CurrentL2 	 CurrentL3 	 CurrentR1 	 CurrentR2 	 CurrentR3 	 Gyrot SPI Gyro Angle 	 SPI Gyro Rate 	 Analog Gyro Angle 	 Analog Gyro Rate 	 Left Encoder Position 	 Left Encoder Rate 	 Right Encoder Position 	 Right Encoder Rate 	 Lift Voltage 	 Lift Current 	 Lift Position 	 Lift Rate
212.693753	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.75	0.25	1.0	0.5	22.029587302518195	0.1889250793241128	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.125	0.0	0.0
212.792768	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.75	0.25	1.0	0.5	22.048346543474125	0.18926567725938062	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.125	0.0	0.0
212.892781	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.875	0.25	1.0	0.5	22.06713961534251	0.18926567725938062	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.125	0.0	0.0
212.993114	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.75	0.25	1.0	0.5	22.085925921028405	0.18943597622701458	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.125	0.0	0.0
213.093278	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.75	0.25	1.0	0.5	22.10468516198433	0.18875478035647883	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.125	0.0	0.0
213.193296	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.75	0.25	1.0	0.5	22.12346131839649	0.18909537829174672	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.125	0.0	0.0
213.293846	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.75	0.25	1.0	0.5	22.14223070862616	0.18926567725938062	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.125	0.0	0.0
213.393341	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.875	0.25	1.0	0.5	22.161003481947066	0.1889250793241128	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.125	0.0	0.0
213.493334	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.875	0.25	1.0	0.5	22.179752573629262	0.18909537829174672	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.125	0.0	0.0
213.593494	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.875	0.25	1.0	0.5	22.19851519767644	0.1889250793241128	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.125	0.0	0.0
213.692798	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.875	0.25	1.0	0.5	22.217281204814856	0.18909537829174672	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.125	0.0	0.0
213.792725	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.875	0.25	1.0	0.5	22.236064127409502	0.18926567725938062	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.125	0.0	0.0
213.893387	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.75	0.25	1.0	0.5	22.254823368365432	0.18926567725938062	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.125	0.0	0.0
213.993408	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.75	0.25	1.0	0.5	22.2735927585951	0.18909537829174672	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.125	0.0	0.0
214.093401	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.875	0.25	1.0	0.5	22.292348616459783	0.1889250793241128	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.125	0.0	0.0
214.193403	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.875	0.25	1.0	0.5	22.3111213897807	0.18824388345357707	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.125	0.0	0.0
214.293503	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.75	0.25	1.0	0.5	22.329890780010363	0.18909537829174672	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.125	0.0	0.0
214.393503	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.75	0.25	1.0	0.5	22.34866693642252	0.18875478035647883	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.125	0.0	0.0
214.494097	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.875	0.25	1.0	0.5	22.36745324210841	0.18875478035647883	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.125	0.0	0.0
214.593013	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.75	0.25	1.0	0.5	22.386232781611817	0.1889250793241128	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.125	0.0	0.0
214.841195	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.75	0.25	1.0	0.5	22.435088002287124	0.18943597622701458	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.125	0.0	0.0
214.860089	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.75	0.25	1.0	0.5	22.43883985047831	0.1889250793241128	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.125	0.0	0.0
214.946022	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.875	0.25	1.0	0.5	22.45387769106426	0.18943597622701458	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.125	0.0	0.0
215.045992	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.875	0.25	1.0	0.5	22.47269782766261	0.18943597622701458	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.125	0.0	0.0
215.14499	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.75	0.25	1.0	0.5	22.491473984074766	0.18858448138884493	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.125	0.0	0.0
215.24492	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.875	0.25	1.0	0.5	22.510263672851906	0.18909537829174672	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.125	0.0	0.0
215.345456	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.875	0.25	1.0	0.5	22.529073660176515	0.1889250793241128	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.125	0.0	0.0
215.445385	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.75	0.25	1.0	0.5	22.547873498227393	0.18909537829174672	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.125	0.0	0.0
215.545796	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.75	0.25	1.0	0.5	22.566659803913286	0.18926567725938062	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.125	0.0	0.0
215.646345	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.875	0.25	1.0	0.5	22.585449492690422	0.18943597622701458	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.125	0.0	0.0
215.746406	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.875	0.25	1.0	0.5	22.604269629288773	0.18926567725938062	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.125	0.0	0.0
215.846229	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.875	0.25	1.0	0.5	22.623062701157156	0.18943597622701458	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.125	0.0	0.0
215.947018	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.75	0.25	1.0	0.5	22.641872688481765	0.1889250793241128	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.125	0.0	0.0
216.046046	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.75	0.25	1.0	0.5	22.660652227985167	0.18926567725938062	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.125	0.0	0.0
216.148798	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.875	0.25	1.0	0.5	22.68317684949727	0.18943597622701458	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.125	0.0	0.0
216.245826	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.875	0.25	1.0	0.5	22.70199021991312	0.18926567725938062	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.125	0.0	0.0
216.345733	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.75	0.25	1.0	0.5	22.72077314250777	0.18909537829174672	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.125	0.0	0.0
216.445595	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.75	0.25	1.0	0.5	22.739566214376154	0.18909537829174672	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.125	0.0	0.0
216.547145	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.875	0.25	1.0	0.5	22.758345753879556	0.18926567725938062	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.125	0.0	0.0
216.647055	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.875	0.25	1.0	0.5	22.777115144109224	0.18909537829174672	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.125	0.0	0.0
216.746018	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.875	0.25	1.0	0.5	22.795914982160095	0.18926567725938062	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.125	0.0	0.0
216.846022	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.875	0.25	1.0	0.5	22.814680989298516	0.1889250793241128	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.125	0.0	0.0
216.946532	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.75	0.25	1.0	0.5	22.833480827349398	0.18909537829174672	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.125	0.0	0.0
217.047366	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.75	0.25	1.0	0.5	22.852284048491516	0.18909537829174672	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.125	0.0	0.0
217.14866	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.75	0.25	1.0	0.5	22.871094035816128	0.18943597622701458	0.0	0.0	0.0	0.0	0.0	NaN	0.0	1.125	0.0	0.0
217.2476	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.875	0.25	1.0	0.5	22.889900640049493	0.18960627519464848	0.0	0.0	0.0	0.0	0.0	NaN	0.0	1.125	0.0	0.0
217.348392	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.875	0.25	1.0	0.5	22.908690328826633	0.18875478035647883	0.0	0.0	0.0	0.0	0.0	NaN	0.0	1.125	0.0	0.0
217.449274	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.875	0.25	1.0	0.5	22.927469868330032	0.1889250793241128	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.125	0.0	0.0
217.549153	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.75	0.25	1.0	0.5	22.946252790924678	0.18926567725938062	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.125	0.0	0.0
217.649528	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.875	0.25	1.0	0.5	22.965039096610575	0.18926567725938062	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.125	0.0	0.0
217.749481	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.75	0.25	1.0	0.5	22.983832168478955	0.18909537829174672	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.125	0.0	0.0
217.851467	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.875	0.25	1.0	0.5	23.002611707982364	0.18909537829174672	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.125	0.0	0.0
217.951067	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.875	0.25	1.0	0.5	23.021404779850744	0.18909537829174672	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.125	0.0	0.0
218.05083	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.875	0.25	1.0	0.5	23.04020123481038	0.1889250793241128	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.125	0.0	0.0
218.151116	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.875	0.25	1.0	0.5	23.05898415740502	0.18960627519464848	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.125	0.0	0.0
218.250475	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.75	0.25	1.0	0.5	23.077740015269708	0.18943597622701458	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.125	0.0	0.0
218.351259	0.0	0.0	0.0	0.0	0.0	0.0	0.75	2.0	0.75	0.25	1.0	0.5	23.10026801987305	0.18926567725938062	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.125	0.0	0.0
218.450566	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.875	0.25	1.0	0.5	23.119047559376455	0.1889250793241128	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.125	0.0	0.0
218.550476	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.875	0.25	1.0	0.5	23.137837248153588	0.18909537829174672	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.125	0.0	0.0
218.651519	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.875	0.25	1.0	0.5	23.15662017074824	0.18943597622701458	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.125	0.0	0.0
218.752355	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.75	0.25	1.0	0.5	23.17539971025164	0.1889250793241128	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.125	0.0	0.0
218.852629	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.75	0.25	1.0	0.5	23.194206314485005	0.18943597622701458	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.125	0.0	0.0
218.951591	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.75	0.25	1.0	0.5	23.213019684900868	0.18960627519464848	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.125	0.0	0.0
219.053749	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.875	0.25	1.0	0.5	23.231789075130532	0.1889250793241128	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.125	0.0	0.0
219.152468	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.875	0.25	1.0	0.5	23.250582146998912	0.18909537829174672	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.125	0.0	0.0
219.253474	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.875	0.25	1.0	0.5	23.269378601958547	0.18909537829174672	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.125	0.0	0.0
219.356197	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.75	0.25	1.0	0.5	23.288164907644436	0.18909537829174672	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.125	0.0	0.0
219.454511	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.875	0.25	1.0	0.5	23.30695459642158	0.1889250793241128	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.125	0.0	0.0
219.554679	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.75	0.25	1.0	0.5	23.32576120065494	0.18960627519464848	0.0	0.0	0.0	0.0	0.0	NaN	0.0	1.125	0.0	0.0
219.654442	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.875	0.25	1.0	0.5	23.3445373570671	0.18926567725938062	0.0	0.0	0.0	0.0	0.0	NaN	0.0	1.125	0.0	0.0
219.755931	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.875	0.25	1.0	0.5	23.363337195117975	0.18926567725938062	0.0	0.0	0.0	0.0	0.0	NaN	0.0	1.125	0.0	0.0
219.854834	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.875	0.25	1.0	0.5	23.382123500803864	0.18909537829174672	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.125	0.0	0.0
219.954501	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.875	0.25	1.0	0.5	23.400930105037233	0.18909537829174672	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.125	0.0	0.0
220.055787	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.75	0.25	1.0	0.5	23.41971641072313	0.18909537829174672	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.125	0.0	0.0
220.160515	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.875	0.25	1.0	0.5	23.442254564600205	0.18909537829174672	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.125	0.0	0.0
220.259875	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.75	0.25	1.0	0.5	23.46106455192482	0.18994687312991634	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.125	0.0	0.0
220.359937	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.75	0.25	1.0	0.5	23.479871156158186	0.18960627519464848	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.125	0.0	0.0
220.460332	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.875	0.25	1.0	0.5	23.498643929479094	0.18926567725938062	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.125	0.0	0.0
220.56019	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.75	0.25	1.0	0.5	23.51743361825623	0.18926567725938062	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.125	0.0	0.0
220.6612	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.75	0.25	1.0	0.5	23.5362402224896	0.18943597622701458	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.125	0.0	0.0
220.76001	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.875	0.25	1.0	0.5	23.555009612719264	0.18909537829174672	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.125	0.0	0.0
220.859995	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.875	0.25	1.0	0.5	23.573809450770142	0.18943597622701458	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.125	0.0	0.0
220.959969	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.875	0.25	1.0	0.5	23.59259237336479	0.18943597622701458	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.125	0.0	0.0
221.060536	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.75	0.25	1.0	0.5	23.611392211415662	0.18960627519464848	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.125	0.0	0.0
221.160349	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.75	0.25	1.0	0.5	23.63017513401031	0.1889250793241128	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.125	0.0	0.0
221.261347	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.75	0.25	1.0	0.5	23.648978355152433	0.18926567725938062	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.125	0.0	0.0
221.360992	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.875	0.25	1.0	0.5	23.667795108659533	0.18960627519464848	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.125	0.0	0.0
221.461146	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.75	0.25	1.0	0.5	23.686584797436677	0.18926567725938062	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.125	0.0	0.0
221.561076	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.75	0.25	1.0	0.5	23.705381252396304	0.18926567725938062	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.125	0.0	0.0
221.661953	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.75	0.25	1.0	0.5	23.724228453724617	0.1901171720975503	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.125	0.0	0.0
221.760849	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.875	0.25	1.0	0.5	23.743031674866735	0.18926567725938062	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.125	0.0	0.0
221.860779	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.75	0.25	1.0	0.5	23.76184504528259	0.1901171720975503	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.125	0.0	0.0
222.072754	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.75	0.25	1.0	0.5	23.80323040048798	0.18926567725938062	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.125	0.0	0.0
222.172741	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.875	0.25	1.0	0.5	23.82203700472135	0.18926567725938062	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.125	0.0	0.0
222.272969	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.75	0.25	1.0	0.5	23.840853758228448	0.18943597622701458	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.125	0.0	0.0
222.373065	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.875	0.25	1.0	0.5	23.859667128644304	0.1897765741622824	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.125	0.0	0.0
222.472941	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.875	0.25	1.0	0.5	23.87846358360394	0.18909537829174672	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.125	0.0	0.0
222.572807	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.75	0.25	1.0	0.5	23.897260038563562	0.18960627519464848	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.125	0.0	0.0
222.672618	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.875	0.25	1.0	0.5	23.916053110431953	0.18875478035647883	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.125	0.0	0.0
222.774696	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.75	0.25	1.0	0.5	23.93484279920909	0.18926567725938062	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.125	0.0	0.0
222.872768	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.75	0.25	1.0	0.5	23.95363248798623	0.18960627519464848	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.125	0.0	0.0
222.973324	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.75	0.25	1.0	0.5	23.97243909221959	0.18943597622701458	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.125	0.0	0.0
223.073076	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.875	0.25	1.0	0.5	23.991249079544204	0.18909537829174672	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.125	0.0	0.0
223.172971	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.875	0.25	1.0	0.5	24.010042151412588	0.18926567725938062	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.125	0.0	0.0
223.272878	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.875	0.25	1.0	0.5	24.028831840189728	0.1889250793241128	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.125	0.0	0.0
223.372893	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.75	0.25	1.0	0.5	24.047631678240602	0.1897765741622824	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.125	0.0	0.0
223.473038	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.875	0.25	1.0	0.5	24.066431516291477	0.18994687312991634	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.125	0.0	0.0
223.574608	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.875	0.25	1.0	0.5	24.0852347374336	0.18909537829174672	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.125	0.0	0.0
223.672642	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.75	0.25	1.0	0.5	24.10402104311949	0.18909537829174672	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.125	0.0	0.0
223.772426	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.875	0.25	1.0	0.5	24.122841179717838	0.18943597622701458	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.125	0.0	0.0
223.87348	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.875	0.25	1.0	0.5	24.141617336129993	0.1897765741622824	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.125	0.0	0.0
223.974276	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.875	0.25	1.0	0.5	24.164185937828286	0.18960627519464848	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.125	0.0	0.0
224.074205	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.75	0.25	1.0	0.5	24.182985775879157	0.18960627519464848	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.125	0.0	0.0
224.175299	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.75	0.25	1.0	0.5	24.201788997021282	0.18909537829174672	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.125	0.0	0.0
224.274196	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.875	0.25	1.0	0.5	24.220602367437138	0.18943597622701458	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.125	0.0	0.0
224.374074	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.875	0.25	1.0	0.5	24.239466484221676	0.1897765741622824	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.125	0.0	0.0
224.474025	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.75	0.25	1.0	0.5	24.25828662082002	0.1902874710651842	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.125	0.0	0.0
224.573978	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.875	0.25	1.0	0.5	24.27710675741837	0.18943597622701458	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.125	0.0	0.0
224.673953	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.75	0.25	1.0	0.5	24.295913361651735	0.18926567725938062	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.125	0.0	0.0
224.774473	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.875	0.25	1.0	0.5	24.314723348976347	0.18943597622701458	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.125	0.0	0.0
224.874289	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.75	0.25	1.0	0.5	24.333540102483447	0.18943597622701458	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.125	0.0	0.0
224.974753	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.75	0.25	1.0	0.5	24.35234332362557	0.18926567725938062	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.125	0.0	0.0
225.074905	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.875	0.25	1.0	0.5	24.37116346022392	0.1897765741622824	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.125	0.0	0.0
225.174762	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.875	0.25	1.0	0.5	24.38997006445728	0.18926567725938062	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.125	0.0	0.0
225.274633	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.75	0.25	1.0	0.5	24.408783434873136	0.18960627519464848	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.125	0.0	0.0
