Time 	 VoltageL1 	 VoltageL2 	 VoltageL3 	 VoltageR1 	 VoltageR2 	 VoltageR3 	 CurrentL1 	 CurrentL2 	 CurrentL3 	 CurrentR1 	 CurrentR2 	 CurrentR3 	 Gyrot SPI Gyro Angle 	 SPI Gyro Rate 	 Analog Gyro Angle 	 Analog Gyro Rate 	 Left Encoder Position 	 Left Encoder Rate 	 Right Encoder Position 	 Right Encoder Rate
11.628821	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.625	0.125	1.0	0.5	1123.660027751084	-0.19056522057191955	6.434904012499996	1.625	0.0	0.0	0.0	0.0	
11.732607	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.625	0.125	1.0	0.5	1157.7074275973075	-0.005279943786205259	6.621675774999997	1.7875	0.0	0.0	0.0	0.0	
11.829133	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.625	0.125	1.0	0.5	1191.765646569334	0.08957658118589297	6.7919850624999984	1.6	0.0	0.0	0.0	0.0	
11.929568	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.625	0.125	1.0	0.5	1225.8199445386067	-0.05296365472370526	6.966288474999998	1.825	0.0	0.0	0.0	0.0	
12.02955	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.625	0.125	1.0	0.5	1259.8761065911558	0.024522375549732245	7.1298819	1.4375	0.0	0.0	0.0	0.0	
12.128936	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.75	0.125	1.0	0.5	1293.9381755210197	0.239609971671384	7.327657424999999	1.7	0.0	0.0	0.0	0.0	
12.228561	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.625	0.125	1.0	0.5	1327.993677870776	0.11188574594593761	7.482691262499999	1.6875	0.0	0.0	0.0	0.0	
12.329506	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.625	0.125	1.0	0.5	1362.0425764264212	-0.12806549945026777	7.659057762499998	1.7375	0.0	0.0	0.0	0.0	
12.429198	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.625	0.125	1.0	0.5	1396.0917523955486	-0.04444870634200883	7.836636949999996	1.5875	0.0	0.0	0.0	0.0	
12.528587	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.625	0.125	1.0	0.5	1430.1534255037366	0.027247159031875096	8.010728137499997	1.7625	0.0	0.0	0.0	0.0	
12.628754	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.625	0.125	1.0	0.5	1464.2048478454506	-0.07782730399825884	8.184310587499995	1.9125	0.0	0.0	0.0	0.0	
12.728831	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.625	0.125	1.0	0.5	1498.2580023298826	0.029290746643482243	8.35598228749999	1.6125	0.0	0.0	0.0	0.0	
12.828575	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.625	0.125	1.0	0.5	1532.3021611746929	-0.06658757213441956	8.52683493749999	1.5875	0.0	0.0	0.0	0.0	
12.929234	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.625	0.125	1.0	0.5	1566.3629614453396	0.03814629296044653	8.704386399999994	1.6	0.0	0.0	0.0	0.0	
13.030223	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.625	0.125	1.0	0.5	1600.4162614026952	-0.10831081920473205	8.880568837499991	1.775	0.0	0.0	0.0	0.0	
13.129714	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.625	0.125	1.0	0.5	1634.4668718025107	-0.0543260464647767	9.043358499999993	1.6375	0.0	0.0	0.0	0.0	
13.23013	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.625	0.125	1.0	0.5	1675.3330713577416	-0.20350794211209813	9.221663612499992	1.575	0.0	0.0	0.0	0.0	
13.330538	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.625	0.125	1.0	0.5	1709.365061223342	-0.2568115189815178	9.396385687499993	1.725	0.0	0.0	0.0	0.0	
13.431653	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.625	0.125	1.0	0.5	0.01754471119881913	0.3455541758576314	9.575609787499996	1.9125	0.0	0.0	0.0	0.0	
