Time 	 VoltageL1 	 VoltageL2 	 VoltageL3 	 VoltageR1 	 VoltageR2 	 VoltageR3 	 CurrentL1 	 CurrentL2 	 CurrentL3 	 CurrentR1 	 CurrentR2 	 CurrentR3 	 Gyrot SPI Gyro Angle 	 SPI Gyro Rate 	 Analog Gyro Angle 	 Analog Gyro Rate 	 Left Encoder Position 	 Left Encoder Rate 	 Right Encoder Position 	 Right Encoder Rate
12.672447	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.625	0.125	1.0	0.5	1498.1525344603062	-0.11834967303093867	8.298556125000003	1.7125	0.0	0.0	0.0	0.0	
12.771638	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.625	0.125	0.875	0.5	1532.20884536887	0.12194217030053454	8.476156187499996	1.9875	0.0	0.0	0.0	0.0	
12.87141	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.625	0.125	1.0	0.5	1566.2642394597067	0.05177899563535597	8.649939274999994	1.9875	0.0	0.0	0.0	0.0	
12.972206	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.625	0.125	1.0	0.5	1607.1125086313368	-0.3824833718311619	8.827932587499998	1.75	0.0	0.0	0.0	0.0	
13.071739	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.625	0.125	1.0	0.5	1641.1678891898082	0.17405365439651668	8.989030987500001	1.8	0.0	0.0	0.0	0.0	
13.174542	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.625	0.125	1.0	0.5	1675.2123186819183	-0.04273693140147439	9.1794920875	1.975	0.0	0.0	0.0	0.0	
13.274476	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.625	0.125	1.0	0.5	1709.26090937626	-0.19634660020727795	9.347769625000003	1.525	0.0	0.0	0.0	0.0	
13.372148	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.625	0.125	1.0	0.5	-0.003819510016094639	0.01917485280810033	9.507151937500009	1.7375	0.0	0.0	0.0	0.0	
13.47154	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.625	0.125	1.0	0.5	-0.004837820480970181	-0.017439425233194316	9.675983125000007	1.4625	0.0	0.0	0.0	0.0	
13.572022	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.625	0.125	1.0	0.5	-0.01309256311982839	-0.0019422191785068144	9.853328462500015	1.6625	0.0	0.0	0.0	0.0	
13.672225	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.625	0.125	1.0	0.5	-0.01293694092253844	0.13548904770207354	10.023204875000014	1.7	0.0	0.0	0.0	0.0	
13.77161	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.625	0.125	1.0	0.5	-0.018948694065674114	0.21229388210497532	10.198289312500012	1.55	0.0	0.0	0.0	0.0	
13.87166	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.625	0.125	1.0	0.5	-0.016336947624199304	0.12152453235609141	10.373488150000014	1.6375	0.0	0.0	0.0	0.0	
13.971816	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.625	0.125	1.0	0.5	-0.024943531752582612	-0.29042867035038183	10.544609975000022	1.5375	0.0	0.0	0.0	0.0	
14.118509	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.625	0.125	1.0	0.5	-0.025308905607089455	0.13242366628466282	10.560160325000023	1.45	0.0	0.0	0.0	0.0	
14.212022	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.625	0.125	1.0	0.5	-0.027650004748929573	0.055278233946493185	10.951069000000023	1.7625	0.0	0.0	0.0	0.0	
14.311825	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.625	0.125	1.0	0.5	-0.035102954762619994	-0.001601621243238957	11.128415612500024	1.6625	0.0	0.0	0.0	0.0	
14.410274	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.625	0.125	1.0	0.5	-0.02360721071063631	0.1601823980089932	11.287718987500027	1.3875	0.0	0.0	0.0	0.0	
14.51072	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.625	0.125	1.0	0.5	-0.027298163259404463	0.0237729249342164	11.465451587500025	1.825	0.0	0.0	0.0	0.0	
