Time 	 VoltageL1 	 VoltageL2 	 VoltageL3 	 VoltageR1 	 VoltageR2 	 VoltageR3 	 CurrentL1 	 CurrentL2 	 CurrentL3 	 CurrentR1 	 CurrentR2 	 CurrentR3 	 Gyrot SPI Gyro Angle 	 SPI Gyro Rate 	 Analog Gyro Angle 	 Analog Gyro Rate 	 Left Encoder Position 	 Left Encoder Rate 	 Right Encoder Position 	 Right Encoder Rate
11.892865	-0.18740157480314962	-0.18740157480314962	-0.18740157480314962	-0.09296875	-0.09296875	-0.09296875	0.625	2.0	0.75	0.125	1.0	0.5	0.029639262401244582	0.058171289027609555	6.906671587500009	2.0	0.0	0.0	0.0	0.0	
11.992494	-0.18818897637795273	-0.18818897637795273	-0.18818897637795273	-0.093359375	-0.093359375	-0.093359375	0.625	2.0	0.75	0.125	1.0	0.5	0.026330599163210427	-0.13562893613980118	7.068835562500007	1.4375	0.0	0.0	0.0	0.0	
12.119785	-0.18818897637795273	-0.18818897637795273	-0.18818897637795273	-0.093359375	-0.093359375	-0.093359375	0.625	2.0	0.75	0.125	1.0	0.5	0.03013995990556877	-0.26147987322127436	7.2303148125000085	1.6125	0.0	0.0	0.0	0.0	
12.219272	-0.18818897637795273	-0.18818897637795273	-0.18818897637795273	-0.093359375	-0.093359375	-0.093359375	0.625	2.0	0.75	0.125	1.0	0.5	0.049558903654358166	0.21229185473631493	7.453366400000006	1.7875	0.0	0.0	0.0	0.0	
12.319669	-0.18818897637795273	-0.18818897637795273	-0.18818897637795273	-0.093359375	-0.093359375	-0.093359375	0.625	2.0	0.625	0.125	1.0	0.5	0.06421107183833148	-0.08147386443221187	7.622942787500005	1.625	0.0	0.0	0.0	0.0	
12.419128	-0.18740157480314962	-0.18740157480314962	-0.18740157480314962	-0.09296875	-0.09296875	-0.09296875	0.625	2.0	0.75	0.125	1.0	0.5	0.06800351712446266	0.09853214435685062	7.796260612500006	1.6875	0.0	0.0	0.0	0.0	
12.519501	-0.18740157480314962	-0.18740157480314962	-0.18740157480314962	-0.09296875	-0.09296875	-0.09296875	0.625	2.0	0.75	0.125	1.0	0.5	0.08121448843788123	0.028368969691672054	7.967402850000006	1.425	0.0	0.0	0.0	0.0	
12.618856	-0.18740157480314962	-0.18740157480314962	-0.18740157480314962	-0.09296875	-0.09296875	-0.09296875	0.625	2.0	0.75	0.125	1.0	0.5	0.0849866351765398	0.08405673210796669	8.143261687500008	1.525	0.0	0.0	0.0	0.0	
12.719261	-0.18740157480314962	-0.18740157480314962	-0.18740157480314962	-0.09296875	-0.09296875	-0.09296875	0.625	2.0	0.75	0.125	1.0	0.5	0.08365708031708435	-0.11570395692663153	8.318416325000008	1.725	0.0	0.0	0.0	0.0	
12.818939	-0.18740157480314962	-0.18740157480314962	-0.18740157480314962	-0.09296875	-0.09296875	-0.09296875	0.625	2.0	0.625	0.125	1.0	0.5	0.10187840976499023	0.13480582446287742	8.496690500000016	1.7125	0.0	0.0	0.0	0.0	
12.919423	-0.18818897637795273	-0.18818897637795273	-0.18818897637795273	-0.093359375	-0.093359375	-0.093359375	0.625	2.0	0.75	0.125	1.0	0.5	0.11424699135829582	0.050337536516448844	8.67146017500002	2.025	0.0	0.0	0.0	0.0	
13.01934	-0.18818897637795273	-0.18818897637795273	-0.18818897637795273	-0.093359375	-0.093359375	-0.093359375	0.625	2.0	0.75	0.125	1.0	0.5	0.11605017899211195	0.17686966946845775	8.845104550000018	1.8625	0.0	0.0	0.0	0.0	
13.119698	-0.18818897637795273	-0.18818897637795273	-0.18818897637795273	-0.093359375	-0.093359375	-0.093359375	0.625	2.0	0.75	0.125	1.0	0.5	0.12667985168526463	-0.1494231525181494	9.014829412500019	1.6625	0.0	0.0	0.0	0.0	
13.220369	-0.18818897637795273	-0.18818897637795273	-0.18818897637795273	-0.093359375	-0.093359375	-0.093359375	0.625	2.0	0.75	0.125	1.0	0.5	0.1065944389611248	0.023430299630288122	9.187328700000018	1.775	0.0	0.0	0.0	0.0	
13.320175	-0.18818897637795273	-0.18818897637795273	-0.18818897637795273	-0.093359375	-0.093359375	-0.093359375	0.625	2.0	0.75	0.125	1.0	0.5	0.10408080216576757	-0.13256355472239045	9.368015062500021	1.6125	0.0	0.0	0.0	0.0	
13.420716	-0.18818897637795273	-0.18818897637795273	-0.18818897637795273	-0.093359375	-0.093359375	-0.093359375	0.625	2.0	0.75	0.125	1.0	0.5	0.09990268447765693	-0.0738104108886851	9.547697887500025	1.675	0.0	0.0	0.0	0.0	
13.626027	-0.18740157480314962	-0.18740157480314962	-0.18740157480314962	-0.09296875	-0.09296875	-0.09296875	0.625	2.0	0.625	0.125	1.0	0.5	0.1240478066963172	0.07894776307894884	9.696616287500023	1.5625	0.0	0.0	0.0	0.0	
13.726587	-0.18740157480314962	-0.18740157480314962	-0.18740157480314962	-0.09296875	-0.09296875	-0.09296875	0.625	2.0	0.75	0.125	1.0	0.5	0.12692005116369043	0.03705421704100241	10.073184825000025	1.7125	0.0	0.0	0.0	0.0	
13.831415	-0.18740157480314962	-0.18740157480314962	-0.18740157480314962	-0.09296875	-0.09296875	-0.09296875	0.625	2.0	0.75	0.125	1.0	0.5	0.12148342353227848	0.1341246285923417	10.265261587500028	1.45	0.0	0.0	0.0	0.0	
13.928021	-0.18740157480314962	-0.18740157480314962	-0.18740157480314962	-0.09296875	-0.09296875	-0.09296875	0.625	2.0	0.75	0.125	1.0	0.5	0.11110071650004248	-0.2415548940081048	10.419494662500032	1.7375	0.0	0.0	0.0	0.0	
14.026261	-0.18818897637795273	-0.18818897637795273	-0.18818897637795273	-0.093359375	-0.093359375	-0.093359375	0.625	2.0	0.75	0.125	1.0	0.5	0.1110432039488701	-0.21618034783064938	10.599156762500032	1.8875	0.0	0.0	0.0	0.0	
14.125714	-0.18818897637795273	-0.18818897637795273	-0.18818897637795273	-0.093359375	-0.093359375	-0.093359375	0.625	2.0	0.75	0.125	1.0	0.5	0.10719662920281198	-0.027318792724622593	10.763924725000027	2.0875	0.0	0.0	0.0	0.0	
