Time 	 VoltageL1 	 VoltageL2 	 VoltageL3 	 VoltageR1 	 VoltageR2 	 VoltageR3 	 CurrentL1 	 CurrentL2 	 CurrentL3 	 CurrentR1 	 CurrentR2 	 CurrentR3 	 Gyrot SPI Gyro Angle 	 SPI Gyro Rate 	 Analog Gyro Angle 	 Analog Gyro Rate 	 Left Encoder Position 	 Left Encoder Rate 	 Right Encoder Position 	 Right Encoder Rate 	 Lift Voltage 	 Lift Current
11.105366	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.625	0.5	1.0	0.125	N/A	N/A	4.995421962500005	1.5375	0.0	0.0	0.0	0.0	0.0	1.125
11.18528	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.625	0.5	1.0	0.125	N/A	N/A	5.126757950000004	1.5375	0.0	0.0	0.0	0.0	0.0	1.125
11.284728	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.625	0.5	1.0	0.125	N/A	N/A	5.294303100000003	1.8375	0.0	0.0	0.0	0.0	0.0	1.125
11.405431	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.625	0.5	1.0	0.125	N/A	N/A	5.489839375000006	1.7	0.0	0.0	0.0	0.0	0.0	1.125
11.485676	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.625	0.5	1.0	0.125	N/A	N/A	5.617366437500005	1.55	0.0	0.0	0.0	0.0	0.0	1.125
11.585752	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.625	0.5	1.0	0.125	N/A	N/A	5.781924900000004	1.8125	0.0	0.0	0.0	0.0	0.0	1.125
11.706811	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.625	0.5	1.0	0.125	N/A	N/A	5.982679425000005	1.7	0.0	0.0	0.0	0.0	0.0	1.125
11.783242	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.625	0.5	1.0	0.125	N/A	N/A	6.105879812500001	1.6875	0.0	0.0	0.0	0.0	0.0	1.125
11.90291	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.625	0.5	1.0	0.125	N/A	N/A	6.3082866625	1.5125	0.0	0.0	0.0	0.0	0.0	1.125
11.992916	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.625	0.5	1.0	0.125	N/A	N/A	6.4559883	1.5375	0.0	0.0	0.0	0.0	0.0	1.125
12.12755	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.625	0.5	1.0	0.125	N/A	N/A	6.666424474999999	1.5125	0.0	0.0	0.0	0.0	0.0	1.125
12.183033	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.625	0.5	1.0	0.125	N/A	N/A	6.750569775	1.625	0.0	0.0	0.0	0.0	0.0	1.125
12.294494	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.625	0.5	1.0	0.125	N/A	N/A	6.933017775000001	1.5375	0.0	0.0	0.0	0.0	0.0	1.125
12.392874	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.625	0.5	1.0	0.125	N/A	N/A	7.1012293875	1.625	0.0	0.0	0.0	0.0	0.0	1.125
12.520434	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.625	0.5	1.0	0.125	N/A	N/A	7.306809262500003	1.7375	0.0	0.0	0.0	0.0	0.0	1.125
12.598808	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.625	0.5	1.0	0.125	N/A	N/A	7.4359845625000025	1.5	0.0	0.0	0.0	0.0	0.0	1.125
12.710188	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.625	0.5	1.0	0.125	N/A	N/A	7.618981887500004	1.5125	0.0	0.0	0.0	0.0	0.0	1.125
12.787575	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.625	0.5	1.0	0.125	N/A	N/A	7.742932325000008	1.875	0.0	0.0	0.0	0.0	0.0	1.125
12.88464	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.625	0.5	1.0	0.125	N/A	N/A	7.887816375000007	1.5875	0.0	0.0	0.0	0.0	0.0	1.125
12.997869	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.625	0.5	1.0	0.125	N/A	N/A	8.075695475000002	1.5125	0.0	0.0	0.0	0.0	0.0	1.125
13.088662	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.625	0.5	1.0	0.125	N/A	N/A	8.224043487500001	1.375	0.0	0.0	0.0	0.0	0.0	1.125
13.192833	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.625	0.5	1.0	0.125	N/A	N/A	8.384999187499995	1.5	0.0	0.0	0.0	0.0	0.0	1.125
13.286626	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.625	0.5	1.0	0.125	N/A	N/A	8.544907087499995	1.7375	0.0	0.0	0.0	0.0	0.0	1.125
13.408171	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.625	0.5	1.0	0.125	N/A	N/A	8.735314312499995	1.4625	0.0	0.0	0.0	0.0	0.0	1.125
13.501765	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.625	0.5	1.0	0.125	N/A	N/A	8.891572549999994	1.675	0.0	0.0	0.0	0.0	0.0	1.125
13.601388	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.625	0.5	1.0	0.125	N/A	N/A	9.048354774999996	1.825	0.0	0.0	0.0	0.0	0.0	1.125
13.774106	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.625	0.5	1.0	0.125	N/A	N/A	9.309791137499994	1.175	0.0	0.0	0.0	0.0	0.0	1.125
13.887836	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.625	0.5	1.0	0.125	N/A	N/A	9.478562924999993	1.5375	0.0	0.0	0.0	0.0	0.0	1.125
13.982496	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.625	0.5	1.0	0.125	N/A	N/A	9.632306774999993	1.2875	0.0	0.0	0.0	0.0	0.0	1.125
14.075163	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.625	0.5	1.0	0.125	N/A	N/A	9.777527449999992	1.3	0.0	0.0	0.0	0.0	0.0	1.125
14.181977	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.625	0.5	1.0	0.125	N/A	N/A	9.946226212499992	1.55	0.0	0.0	0.0	0.0	0.0	1.125
14.280795	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.625	0.5	1.0	0.125	N/A	N/A	10.102774762499996	1.625	0.0	0.0	0.0	0.0	0.0	1.125
14.378132	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.625	0.5	1.0	0.125	N/A	N/A	10.261727224999994	1.85	0.0	0.0	0.0	0.0	0.0	1.125
14.483125	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.625	0.5	1.0	0.125	N/A	N/A	10.433650462499996	1.575	0.0	0.0	0.0	0.0	0.0	1.125
14.578028	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.625	0.5	1.0	0.125	N/A	N/A	10.589330225	1.8125	0.0	0.0	0.0	0.0	0.0	1.125
14.682603	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.625	0.5	1.0	0.125	N/A	N/A	10.757834862499998	1.475	0.0	0.0	0.0	0.0	0.0	1.125
14.780557	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.625	0.5	1.0	0.125	N/A	N/A	10.917597862499997	1.6125	0.0	0.0	0.0	0.0	0.0	1.125
14.864763	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.625	0.5	1.0	0.125	N/A	N/A	11.053839924999997	1.675	0.0	0.0	0.0	0.0	0.0	1.125
14.987574	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.625	0.5	1.0	0.125	N/A	N/A	11.253251424999993	1.225	0.0	0.0	0.0	0.0	0.0	1.125
15.071331	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.625	0.5	1.0	0.125	N/A	N/A	11.382122474999997	1.825	0.0	0.0	0.0	0.0	0.0	1.125
15.190476	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.625	0.5	1.0	0.125	N/A	N/A	11.566218724999995	1.5375	0.0	0.0	0.0	0.0	0.0	1.125
15.303657	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.625	0.5	1.0	0.125	N/A	N/A	11.749366224999996	1.5	0.0	0.0	0.0	0.0	0.0	1.125
15.394574	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.625	0.5	1.0	0.125	N/A	N/A	11.892498374999999	1.625	0.0	0.0	0.0	0.0	0.0	1.125
15.473114	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.625	0.5	1.0	0.125	N/A	N/A	12.021294437499996	1.7875	0.0	0.0	0.0	0.0	0.0	1.125
15.595105	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.625	0.5	1.0	0.125	N/A	N/A	12.211019837499991	1.675	0.0	0.0	0.0	0.0	0.0	1.125
15.674583	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.625	0.5	1.0	0.125	N/A	N/A	12.340360637499993	1.825	0.0	0.0	0.0	0.0	0.0	1.125
15.793919	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.625	0.5	1.0	0.125	N/A	N/A	12.533747074999994	1.6625	0.0	0.0	0.0	0.0	0.0	1.125
15.872941	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.625	0.5	1.0	0.125	N/A	N/A	12.663770337499988	1.6625	0.0	0.0	0.0	0.0	0.0	1.125
15.997421	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.625	0.5	1.0	0.125	N/A	N/A	12.86421199999999	1.425	0.0	0.0	0.0	0.0	0.0	1.125
16.073387	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.625	0.5	1.0	0.125	N/A	N/A	12.989631974999991	1.6625	0.0	0.0	0.0	0.0	0.0	1.125
16.196365	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.625	0.5	1.0	0.125	N/A	N/A	13.186202362499987	1.4125	0.0	0.0	0.0	0.0	0.0	1.125
16.274773	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.625	0.5	1.0	0.125	N/A	N/A	13.311484324999986	1.6125	0.0	0.0	0.0	0.0	0.0	1.125
16.395902	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.625	0.5	1.0	0.125	N/A	N/A	13.50747033749999	1.5	0.0	0.0	0.0	0.0	0.0	1.125
16.488418	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.625	0.5	1.0	0.125	N/A	N/A	13.649627612499991	1.35	0.0	0.0	0.0	0.0	0.0	1.125
16.591826	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.625	0.5	1.0	0.125	N/A	N/A	13.811578937499995	1.7125	0.0	0.0	0.0	0.0	0.0	1.125
16.670405	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.625	0.5	1.0	0.125	N/A	N/A	13.938967724999994	1.55	0.0	0.0	0.0	0.0	0.0	1.125
16.801637	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.625	0.5	1.0	0.125	N/A	N/A	14.155370487499994	1.65	0.0	0.0	0.0	0.0	0.0	1.125
16.910106	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.625	0.5	1.0	0.125	N/A	N/A	14.329785062499996	1.8	0.0	0.0	0.0	0.0	0.0	1.125
16.978632	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.625	0.5	1.0	0.125	N/A	N/A	14.441699249999996	1.4125	0.0	0.0	0.0	0.0	0.0	1.125
17.077602	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.625	0.5	1.0	0.125	N/A	N/A	14.59902116249999	1.3875	0.0	0.0	0.0	0.0	0.0	1.125
17.202861	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.625	0.5	1.0	0.125	N/A	N/A	14.799818324999992	1.5125	0.0	0.0	0.0	0.0	0.0	1.125
17.290246	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.625	0.5	1.0	0.125	N/A	N/A	14.933984624999992	1.475	0.0	0.0	0.0	0.0	0.0	1.125
17.379505	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.625	0.5	1.0	0.125	N/A	N/A	15.075585049999994	1.125	0.0	0.0	0.0	0.0	0.0	1.125
17.482609	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.625	0.5	1.0	0.125	N/A	N/A	15.240672462499997	1.5625	0.0	0.0	0.0	0.0	0.0	1.125
17.578383	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.625	0.5	1.0	0.125	N/A	N/A	15.391486362499995	1.75	0.0	0.0	0.0	0.0	0.0	1.125
17.692221	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.625	0.5	1.0	0.125	N/A	N/A	15.578253125000003	1.75	0.0	0.0	0.0	0.0	0.0	1.125
17.785607	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.625	0.5	1.0	0.125	N/A	N/A	15.7211111375	1.425	0.0	0.0	0.0	0.0	0.0	1.125
17.889634	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.625	0.5	1.0	0.125	N/A	N/A	15.8870369125	1.7	0.0	0.0	0.0	0.0	0.0	1.125
17.996753	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.625	0.5	1.0	0.125	N/A	N/A	16.0548498	1.75	0.0	0.0	0.0	0.0	0.0	1.125
18.110766	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.625	0.5	1.0	0.125	N/A	N/A	16.2370309625	1.5875	0.0	0.0	0.0	0.0	0.0	1.125
18.247068	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.625	0.5	1.0	0.125	N/A	N/A	16.443238649999998	1.6	0.0	0.0	0.0	0.0	0.0	1.125
18.287734	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.625	0.5	1.0	0.125	N/A	N/A	16.507966700000004	1.5125	0.0	0.0	0.0	0.0	0.0	1.125
18.392339	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.625	0.5	1.0	0.125	N/A	N/A	16.67636303750001	1.4125	0.0	0.0	0.0	0.0	0.0	1.125
18.508968	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.625	0.5	1.0	0.125	N/A	N/A	16.85928497500002	1.75	0.0	0.0	0.0	0.0	0.0	1.125
18.600219	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.625	0.5	1.0	0.125	N/A	N/A	-0.0015915634050258092	1.5625	0.0	0.0	0.0	0.0	0.0	1.125
18.699686	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.625	0.5	1.0	0.125	N/A	N/A	-0.0060805998806444895	1.7125	0.0	0.0	0.0	0.0	0.0	1.125
18.795811	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.625	0.5	1.0	0.125	N/A	N/A	-0.011082817166620738	1.55	0.0	0.0	0.0	0.0	0.0	1.125
