Time 	 VoltageL1 	 VoltageL2 	 VoltageL3 	 VoltageR1 	 VoltageR2 	 VoltageR3 	 CurrentL1 	 CurrentL2 	 CurrentL3 	 CurrentR1 	 CurrentR2 	 CurrentR3 	 Gyrot SPI Gyro Angle 	 SPI Gyro Rate 	 Analog Gyro Angle 	 Analog Gyro Rate 	 Left Encoder Position 	 Left Encoder Rate 	 Right Encoder Position 	 Right Encoder Rate 	 Lift Voltage 	 Lift Current
10.989867	0.0	0.0	0.0	0.0	0.0	0.0	0.625	1.875	0.625	0.5	1.0	0.125	N/A	N/A	5.181604399999999	1.85	0.0	0.0	0.0	0.0	0.0	1.0
11.087958	0.0	0.0	0.0	0.0	0.0	0.0	0.625	1.875	0.625	0.5	1.0	0.125	N/A	N/A	5.334678312499997	1.6125	0.0	0.0	0.0	0.0	0.0	1.125
11.189939	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.625	0.5	1.0	0.125	N/A	N/A	5.499860912499999	2.0125	0.0	0.0	0.0	0.0	0.0	1.0
11.289335	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.625	0.5	1.0	0.125	N/A	N/A	5.6653926	1.7625	0.0	0.0	0.0	0.0	0.0	1.0
11.3885	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.625	0.5	1.0	0.125	N/A	N/A	5.825795075	1.525	0.0	0.0	0.0	0.0	0.0	1.0
11.489114	0.0	0.0	0.0	0.0	0.0	0.0	0.625	1.875	0.625	0.5	1.0	0.125	N/A	N/A	5.986437699999998	1.4375	0.0	0.0	0.0	0.0	0.0	1.125
11.589436	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.625	0.5	1.0	0.125	N/A	N/A	6.138183924999998	1.4875	0.0	0.0	0.0	0.0	0.0	1.125
11.692055	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.625	0.5	1.0	0.125	N/A	N/A	6.221723937500001	1.9	0.0	0.0	0.0	0.0	0.0	1.0
11.78369	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.625	0.5	1.0	0.125	N/A	N/A	6.450365200000001	1.4875	0.0	0.0	0.0	0.0	0.0	1.125
11.905656	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.625	0.5	1.0	0.125	N/A	N/A	6.643145800000001	1.625	0.0	0.0	0.0	0.0	0.0	1.125
12.004104	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.625	0.5	1.0	0.125	N/A	N/A	6.804812375	1.625	0.0	0.0	0.0	0.0	0.0	1.125
12.108807	0.0	0.0	0.0	0.0	0.0	0.0	0.625	1.875	0.625	0.5	1.0	0.125	N/A	N/A	6.973633725	1.6	0.0	0.0	0.0	0.0	0.0	1.0
12.186166	0.0	0.0	0.0	0.0	0.0	0.0	0.625	1.875	0.625	0.5	1.0	0.125	N/A	N/A	7.096317649999996	1.85	0.0	0.0	0.0	0.0	0.0	1.125
12.295032	0.0	0.0	0.0	0.0	0.0	0.0	0.625	1.875	0.625	0.5	1.0	0.125	N/A	N/A	7.2736721124999955	1.525	0.0	0.0	0.0	0.0	0.0	1.0
12.405435	0.0	0.0	0.0	0.0	0.0	0.0	0.625	1.875	0.625	0.5	1.0	0.125	N/A	N/A	7.449850687499997	1.475	0.0	0.0	0.0	0.0	0.0	1.125
12.488765	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.625	0.5	1.0	0.125	N/A	N/A	7.587545662499995	1.475	0.0	0.0	0.0	0.0	0.0	1.0
12.588899	0.0	0.0	0.0	0.0	0.0	0.0	0.625	1.875	0.625	0.5	1.0	0.125	N/A	N/A	7.7477503874999964	1.475	0.0	0.0	0.0	0.0	0.0	1.0
12.6906	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.625	0.5	1.0	0.125	N/A	N/A	7.885686162499996	1.5	0.0	0.0	0.0	0.0	0.0	1.0
12.792267	0.0	0.0	0.0	0.0	0.0	0.0	0.625	1.875	0.625	0.5	1.0	0.125	N/A	N/A	8.064017324999995	1.95	0.0	0.0	0.0	0.0	0.0	1.0
12.888328	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.625	0.5	1.0	0.125	N/A	N/A	8.21199934999999	1.575	0.0	0.0	0.0	0.0	0.0	1.0
12.986309	0.0	0.0	0.0	0.0	0.0	0.0	0.625	1.875	0.625	0.5	1.0	0.125	N/A	N/A	8.365253074999986	1.7	0.0	0.0	0.0	0.0	0.0	1.0
13.107831	0.0	0.0	0.0	0.0	0.0	0.0	0.625	1.875	0.625	0.5	1.0	0.125	N/A	N/A	8.564679099999985	1.4875	0.0	0.0	0.0	0.0	0.0	1.0
13.210046	0.0	0.0	0.0	0.0	0.0	0.0	0.625	1.875	0.625	0.5	1.0	0.125	N/A	N/A	8.731815287499984	1.55	0.0	0.0	0.0	0.0	0.0	1.0
13.304972	0.0	0.0	0.0	0.0	0.0	0.0	0.625	1.875	0.625	0.5	1.0	0.125	N/A	N/A	8.888820149999983	1.65	0.0	0.0	0.0	0.0	0.0	1.0
13.410057	0.0	0.0	0.0	0.0	0.0	0.0	0.625	1.875	0.625	0.5	1.0	0.125	N/A	N/A	9.05621289999998	1.5	0.0	0.0	0.0	0.0	0.0	1.0
13.687288	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.625	0.5	1.0	0.125	N/A	N/A	9.51483403749998	1.825	0.0	0.0	0.0	0.0	0.0	1.0
13.77865	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.625	0.5	1.0	0.125	N/A	N/A	9.66209303749998	1.5875	0.0	0.0	0.0	0.0	0.0	1.125
13.891381	0.0	0.0	0.0	0.0	0.0	0.0	0.625	1.875	0.625	0.5	1.0	0.125	N/A	N/A	9.832515737499977	1.75	0.0	0.0	0.0	0.0	0.0	1.0
13.984303	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.625	0.5	1.0	0.125	N/A	N/A	9.977902374999978	1.6375	0.0	0.0	0.0	0.0	0.0	1.0
14.079902	0.0	0.0	0.0	0.0	0.0	0.0	0.625	1.875	0.625	0.5	1.0	0.125	N/A	N/A	10.132981237499974	1.4625	0.0	0.0	0.0	0.0	0.0	1.0
14.190006	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.625	0.5	1.0	0.125	N/A	N/A	10.314317774999969	1.475	0.0	0.0	0.0	0.0	0.0	1.0
14.279427	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.625	0.5	1.0	0.125	N/A	N/A	10.449867587499968	1.4875	0.0	0.0	0.0	0.0	0.0	1.0
14.379512	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.625	0.5	1.0	0.125	N/A	N/A	10.61138107499996	1.6375	0.0	0.0	0.0	0.0	0.0	1.0
14.480797	0.0	0.0	0.0	0.0	0.0	0.0	0.625	1.875	0.625	0.5	1.0	0.125	N/A	N/A	10.773303137499962	1.425	0.0	0.0	0.0	0.0	0.0	1.0
14.586593	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.625	0.5	1.0	0.125	N/A	N/A	10.941491599999962	1.5625	0.0	0.0	0.0	0.0	0.0	1.0
14.686107	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.625	0.5	1.0	0.125	N/A	N/A	11.094753312499963	1.6625	0.0	0.0	0.0	0.0	0.0	1.0
14.782999	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.625	0.5	1.0	0.125	N/A	N/A	11.257684037499962	1.8125	0.0	0.0	0.0	0.0	0.0	1.125
14.885297	0.0	0.0	0.0	0.0	0.0	0.0	0.625	1.875	0.625	0.5	1.0	0.125	N/A	N/A	11.42112371249996	1.45	0.0	0.0	0.0	0.0	0.0	1.0
14.980159	0.0	0.0	0.0	0.0	0.0	0.0	0.625	1.875	0.625	0.5	1.0	0.125	N/A	N/A	11.562473799999955	1.725	0.0	0.0	0.0	0.0	0.0	1.0
15.120391	0.0	0.0	0.0	0.0	0.0	0.0	0.625	1.875	0.625	0.5	1.0	0.125	N/A	N/A	11.795671024999955	1.875	0.0	0.0	0.0	0.0	0.0	1.0
15.194391	0.0	0.0	0.0	0.0	0.0	0.0	0.625	1.875	0.625	0.5	1.0	0.125	N/A	N/A	11.918835274999957	1.525	0.0	0.0	0.0	0.0	0.0	1.0
15.301	0.0	0.0	0.0	0.0	0.0	0.0	0.625	1.875	0.625	0.5	1.0	0.125	N/A	N/A	12.083861462499955	1.525	0.0	0.0	0.0	0.0	0.0	1.0
15.399148	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.625	0.5	1.0	0.125	N/A	N/A	12.246330124999956	1.5875	0.0	0.0	0.0	0.0	0.0	1.0
15.515174	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.625	0.5	1.0	0.125	N/A	N/A	12.441497774999954	1.9	0.0	0.0	0.0	0.0	0.0	1.125
15.606157	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.625	0.5	1.0	0.125	N/A	N/A	12.57981614999995	1.4875	0.0	0.0	0.0	0.0	0.0	1.125
15.695981	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.625	0.5	1.0	0.125	N/A	N/A	12.742369262499945	1.9	0.0	0.0	0.0	0.0	0.0	1.125
15.803894	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.625	0.5	1.0	0.125	N/A	N/A	12.89732083749995	1.75	0.0	0.0	0.0	0.0	0.0	1.0
15.909298	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.625	0.5	1.0	0.125	N/A	N/A	13.062255574999954	1.3875	0.0	0.0	0.0	0.0	0.0	1.0
15.996031	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.625	0.5	1.0	0.125	N/A	N/A	13.200225362499957	1.55	0.0	0.0	0.0	0.0	0.0	1.0
16.096675	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.625	0.5	1.0	0.125	N/A	N/A	13.360214637499954	1.825	0.0	0.0	0.0	0.0	0.0	1.0
16.204836	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.625	0.5	1.0	0.125	N/A	N/A	13.537891324999949	1.8375	0.0	0.0	0.0	0.0	0.0	1.0
16.308413	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.625	0.5	1.0	0.125	N/A	N/A	13.709741874999951	1.3875	0.0	0.0	0.0	0.0	0.0	1.0
16.402899	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.625	0.5	1.0	0.125	N/A	N/A	13.86412023749995	1.575	0.0	0.0	0.0	0.0	0.0	1.0
16.508571	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.625	0.5	1.0	0.125	N/A	N/A	14.029625562499955	1.25	0.0	0.0	0.0	0.0	0.0	1.0
16.596214	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.625	0.5	1.0	0.125	N/A	N/A	14.15641703749996	1.3	0.0	0.0	0.0	0.0	0.0	1.0
16.703416	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.625	0.5	1.0	0.125	N/A	N/A	14.333003849999958	1.95	0.0	0.0	0.0	0.0	0.0	1.0
16.797923	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.625	0.5	1.0	0.125	N/A	N/A	14.484040424999957	1.525	0.0	0.0	0.0	0.0	0.0	1.0
16.904977	0.0	0.0	0.0	0.0	0.0	0.0	0.625	1.875	0.625	0.5	1.0	0.125	N/A	N/A	14.64715549999996	1.5375	0.0	0.0	0.0	0.0	0.0	1.0
17.003264	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.625	0.5	1.0	0.125	N/A	N/A	14.804681512499963	1.55	0.0	0.0	0.0	0.0	0.0	1.0
17.096979	0.0	0.0	0.0	0.0	0.0	0.0	0.625	1.875	0.625	0.5	1.0	0.125	N/A	N/A	14.95790163749996	1.525	0.0	0.0	0.0	0.0	0.0	1.0
17.197991	0.0	0.0	0.0	0.0	0.0	0.0	0.625	1.875	0.625	0.5	1.0	0.125	N/A	N/A	15.115137462499966	1.5375	0.0	0.0	0.0	0.0	0.0	1.125
17.30293	0.0	0.0	0.0	0.0	0.0	0.0	0.625	1.875	0.625	0.5	1.0	0.125	N/A	N/A	15.28069076249997	1.7625	0.0	0.0	0.0	0.0	0.0	1.0
17.404774	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.625	0.5	1.0	0.125	N/A	N/A	15.449789262499968	1.6625	0.0	0.0	0.0	0.0	0.0	1.0
17.498877	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.625	0.5	1.0	0.125	N/A	N/A	15.598069974999973	1.8	0.0	0.0	0.0	0.0	0.0	1.0
17.608457	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.625	0.5	1.0	0.125	N/A	N/A	15.781425424999973	1.7	0.0	0.0	0.0	0.0	0.0	1.0
