Time 	 VoltageL1 	 VoltageL2 	 VoltageL3 	 VoltageR1 	 VoltageR2 	 VoltageR3 	 CurrentL1 	 CurrentL2 	 CurrentL3 	 CurrentR1 	 CurrentR2 	 CurrentR3 	 Gyrot SPI Gyro Angle 	 SPI Gyro Rate 	 Analog Gyro Angle 	 Analog Gyro Rate 	 Left Encoder Position 	 Left Encoder Rate 	 Right Encoder Position 	 Right Encoder Rate 	 Lift Voltage 	 Lift Current
46.557663	0.083984375	0.083984375	0.083984375	-0.083984375	-0.083984375	-0.083984375	0.625	1.875	0.5	0.625	1.0	0.125	N/A	N/A	3.7180362033588614	1.7125	117.89768910391777	33.37803676828136	145.04104963093357	46.29914648226371	0.0	1.0
46.633228	0.086328125	0.086328125	0.086328125	-0.086328125	-0.086328125	-0.086328125	0.625	1.875	0.5	0.5	1.0	0.125	N/A	N/A	3.7272104450298955	2.875	117.85998999207469	20.621094872256897	145.0284832603192	25.161531803364618	0.0	1.0
46.742705	9.494921875000001	9.494921875000001	9.494921875000001	-0.087109375	-0.087109375	-0.087109375	0.625	1.875	0.5	0.5	1.0	0.125	N/A	N/A	3.7753717323802074	5.4125	118.40034392849213	11.189515924888473	145.0284832603192	10.424689698101464	0.0	1.0
46.844503	8.05	8.05	8.05	-2.326953125	-2.326953125	-2.326953125	34.0	29.875	0.5	1.0	1.625	0.125	N/A	N/A	5.97565451474158	33.85	120.92618442197832	20.690916485112567	145.5311380848936	5.763625272331154	0.0	1.0
46.949055	8.7	8.7	8.7	-6.8648437499999995	-6.8648437499999995	-6.8648437499999995	41.875	39.375	0.5	1.25	1.5	0.125	N/A	N/A	8.939153749554686	22.175	123.90441425758145	37.17714630467572	147.39096093581875	14.777870286576169	0.0	1.0
47.051116	-0.0	-0.0	-0.0	-2.5765624999999996	-2.5765624999999996	-2.5765624999999996	31.125	29.25	0.5	8.25	9.375	0.125	N/A	N/A	9.31709076795582	-11.2125	126.01556452079379	50.09761689291101	150.70848277800957	35.22775263951735	0.0	1.0
47.133676	-0.0	-0.0	-0.0	-0.08476562500000001	-0.08476562500000001	-0.08476562500000001	0.625	1.875	0.5	9.125	7.125	0.125	N/A	N/A	8.12048294716373	-3.025	127.09627239362868	58.62066910174635	152.14104902804652	46.022933362408914	0.0	1.0
47.239136	-0.0	-0.0	-0.0	-0.086328125	-0.086328125	-0.086328125	0.625	1.875	0.5	0.5	1.0	0.125	N/A	N/A	7.6893359169207685	-0.425	127.78742277741843	59.687335768413014	153.04582771228036	51.5086476481232	0.0	1.0
47.342944	-0.0	-0.0	-0.0	-0.0859375	-0.0859375	-0.0859375	0.625	1.875	0.5	0.5	1.0	0.125	N/A	N/A	7.524505356612093	-2.025	127.58636084758868	42.770292027839865	153.1337923065809	48.98677736154703	0.0	1.0
47.465228	-0.0	-0.0	-0.0	-0.08085937500000001	-0.08085937500000001	-0.08085937500000001	0.625	1.875	0.5	0.5	1.0	0.125	N/A	N/A	7.205167667196348	0.55	127.48582988267381	23.78416340236698	153.1589250478096	37.86445705889886	0.0	1.0
47.563682	-0.0	-0.0	-0.0	-0.080078125	-0.080078125	-0.080078125	0.625	1.875	0.5	0.5	1.0	0.125	N/A	N/A	7.166876659374129	3.15	127.48582988267381	10.607692814131685	153.18405778903832	17.158574705957683	0.0	1.0
47.663248	-0.0	-0.0	-0.0	-0.08085937500000001	-0.08085937500000001	-0.08085937500000001	0.625	1.875	0.5	0.5	1.0	0.125	N/A	N/A	7.138256061741164	-0.1625	127.48582988267381	2.51130727196301	153.18405778903832	6.363393983066113	0.0	1.0
47.763834	-0.0	-0.0	-0.0	-0.0859375	-0.0859375	-0.0859375	0.625	1.875	0.5	0.5	1.0	0.125	N/A	N/A	7.120978457421198	-0.225	127.48582988267381	-1.7553593947036574	153.18405778903832	0.8776796973518287	0.0	1.0
47.863428	-0.0	-0.0	-0.0	-0.08828125	-0.08828125	-0.08828125	0.625	1.875	0.5	0.5	1.0	0.125	N/A	N/A	7.103622109894045	2.25	127.47326351205945	-0.5245901639344263	153.18405778903832	0.26229508196721313	0.0	1.0
47.960957	-0.0	-0.0	-0.0	-0.08828125	-0.08828125	-0.08828125	0.625	1.875	0.5	0.5	1.0	0.125	N/A	N/A	7.098794381853528	1.8375	127.47326351205945	0.0	153.18405778903832	0.0	0.0	1.0
48.062861	-0.0	-0.0	-0.0	-0.087890625	-0.087890625	-0.087890625	0.625	1.875	0.5	0.5	1.0	0.125	N/A	N/A	7.092286137637566	0.6875	127.47326351205945	0.0	153.18405778903832	0.0	0.0	1.0
48.16239	-7.618110236220472	-7.618110236220472	-7.618110236220472	3.454724409448819	3.454724409448819	3.454724409448819	0.625	1.875	0.5	0.5	1.0	0.125	N/A	N/A	7.093520672946714	2.025	127.47326351205945	0.0	153.18405778903832	0.0	0.0	1.0
48.263157	-9.470866141732284	-9.470866141732284	-9.470866141732284	4.735433070866142	4.735433070866142	4.735433070866142	8.625	9.5	0.5	3.0	3.875	0.125	N/A	N/A	6.3301089273282924	-10.825	126.11609548570867	-8.64	152.41750918156242	-4.8	0.0	1.0
48.363243	-6.349606299212598	-6.349606299212598	-6.349606299212598	1.256692913385827	1.256692913385827	1.256692913385827	37.5	33.875	0.5	8.75	10.25	0.125	N/A	N/A	4.776015083280272	-15.35	123.62795410406555	-24.481584158415842	150.64565092493777	-15.889108910891087	0.0	1.0
48.462305	0.35	0.35	0.35	-0.0875	-0.0875	-0.0875	24.5	27.625	0.5	2.375	2.5	0.125	N/A	N/A	3.606719301956024	-0.95	122.17025511279988	-33.85532153215321	149.17538556305774	-25.586078607860788	0.0	1.0
48.574559	0.3515625	0.3515625	0.3515625	-0.087890625	-0.087890625	-0.087890625	1.25	1.875	0.5	0.5	1.0	0.125	N/A	N/A	3.7090482106352374	5.6625	121.46653835839577	-37.85532153215321	148.22034139636645	-31.014650036432215	0.0	1.0
48.66225	0.353125	0.353125	0.353125	-0.08828125	-0.08828125	-0.08828125	0.625	1.875	0.5	0.5	1.0	0.125	N/A	N/A	3.718675884006796	1.4625	121.40370650532397	-38.22313762410724	148.13237680206592	-31.382466128386238	0.0	1.0
48.778225	-3.720472440944882	-3.720472440944882	-3.720472440944882	-0.087890625	-0.087890625	-0.087890625	0.625	1.875	0.5	0.5	1.0	0.125	N/A	N/A	3.5173895577377925	-4.3125	121.10211361057935	-31.23831003790034	148.27060687882388	-26.035457581377692	0.0	1.0
48.861793	-10.9	-10.9	-10.9	6.780314960629921	6.780314960629921	6.780314960629921	4.75	4.375	0.5	0.625	1.0	0.125	N/A	N/A	3.2883946735339653	-7.7125	120.52406056231884	-19.968154450913072	147.75538568363515	-18.80177035723359	0.0	1.0
49.00468	-7.5	-7.5	-7.5	5.433070866141732	5.433070866141732	5.433070866141732	42.5	40.5	0.5	13.25	12.625	0.125	N/A	N/A	2.3097855974824357	-4.3625	117.26937057319981	-24.91609539885402	144.90281955417564	-21.860045415508647	0.0	1.0
49.067305	-7.95	-7.95	-7.95	0.1251968503937008	0.1251968503937008	0.1251968503937008	33.375	36.75	0.5	18.875	14.0	0.125	N/A	N/A	1.8871695275111289	-4.4875	115.05768934507259	-43.62577281820886	142.91733299710688	-36.24099779646103	0.0	1.0
49.172931	-9.05	-9.05	-9.05	-0.070703125	-0.070703125	-0.070703125	30.75	31.5	0.5	0.5	0.875	0.125	N/A	N/A	-0.38613777985746733	-31.8	110.84795518926227	-68.61644729229258	140.61768717467916	-49.89222932355462	0.0	1.0
49.276055	-9.100000000000001	-9.100000000000001	-9.100000000000001	-0.07109375000000001	-0.07109375000000001	-0.07109375000000001	30.25	28.75	0.5	0.5	0.875	0.125	N/A	N/A	-4.528529425401741	-41.475	105.93450427904783	-97.11512103234563	138.51910328208118	-63.362314793640095	0.0	1.0
49.373379	-9.3	-9.3	-9.3	-0.07265625	-0.07265625	-0.07265625	27.5	29.5	0.5	0.5	0.875	0.125	N/A	N/A	-9.324237703620646	-52.825	101.22211529866314	-123.55400173926758	136.74724502545652	-71.05328485947042	0.0	1.0
49.461984	0.186328125	0.186328125	0.186328125	-7.95	-7.95	-7.95	21.375	21.625	0.5	7.375	6.125	0.125	N/A	N/A	-15.075817739228798	-72.3	98.4952128753472	-128.86868705395287	136.70954591361345	-58.66167646786204	0.0	1.0
49.565419	0.19570312500000003	0.19570312500000003	0.19570312500000003	-8.350000000000001	-8.350000000000001	-8.350000000000001	1.625	2.25	0.5	45.75	41.5	0.125	N/A	N/A	-20.901382412215792	-42.275	96.81131921302307	-116.31285578844418	139.41131559570067	-22.236768042953607	0.0	1.0
49.680079	0.19101562500000002	0.19101562500000002	0.19101562500000002	-8.15	-8.15	-8.15	1.0	1.875	0.5	39.625	38.625	0.125	N/A	N/A	-24.983963285244077	-39.8625	96.66052276565075	-91.79647048556436	143.08069581509355	12.27350764626945	0.0	1.0
49.76273	0.20273437500000002	0.20273437500000002	0.20273437500000002	-3.851953125	-3.851953125	-3.851953125	0.625	1.75	0.5	39.0	34.0	0.125	N/A	N/A	-28.258779361238002	-30.3125	97.01238114285282	-58.94382915099531	145.93326194455307	47.172488183804205	0.0	1.0
