Time 	 VoltageL1 	 VoltageL2 	 VoltageL3 	 VoltageR1 	 VoltageR2 	 VoltageR3 	 CurrentL1 	 CurrentL2 	 CurrentL3 	 CurrentR1 	 CurrentR2 	 CurrentR3 	 Gyrot SPI Gyro Angle 	 SPI Gyro Rate 	 Analog Gyro Angle 	 Analog Gyro Rate 	 Left Encoder Position 	 Left Encoder Rate 	 Right Encoder Position 	 Right Encoder Rate 	 Lift Voltage 	 Lift Current
11.060055	0.0	0.0	0.0	0.0	0.0	0.0	0.625	1.875	0.625	0.5	0.875	0.125	N/A	N/A	5.079578100000005	1.8	0.0	0.0	0.0	0.0	0.0	1.0
11.158572	0.0	0.0	0.0	0.0	0.0	0.0	0.625	1.875	0.625	0.5	0.875	0.125	N/A	N/A	5.2269095625000075	1.575	0.0	0.0	0.0	0.0	0.0	1.0
11.254874	0.0	0.0	0.0	0.0	0.0	0.0	0.625	1.875	0.625	0.5	0.875	0.125	N/A	N/A	5.393536987500006	1.7625	0.0	0.0	0.0	0.0	0.0	1.0
11.355971	0.0	0.0	0.0	0.0	0.0	0.0	0.625	1.875	0.625	0.5	0.875	0.125	N/A	N/A	5.560810225000007	1.4875	0.0	0.0	0.0	0.0	0.0	1.0
11.450451	0.0	0.0	0.0	0.0	0.0	0.0	0.625	1.875	0.625	0.5	0.875	0.125	N/A	N/A	5.709153962500008	1.65	0.0	0.0	0.0	0.0	0.0	1.0
11.550343	0.0	0.0	0.0	0.0	0.0	0.0	0.625	1.875	0.625	0.5	0.875	0.125	N/A	N/A	5.877143112500008	1.675	0.0	0.0	0.0	0.0	0.0	1.0
11.651384	0.0	0.0	0.0	0.0	0.0	0.0	0.625	1.875	0.625	0.5	0.875	0.125	N/A	N/A	6.033769587500007	1.375	0.0	0.0	0.0	0.0	0.0	1.0
11.749871	0.0	0.0	0.0	0.0	0.0	0.0	0.625	1.875	0.625	0.5	0.875	0.125	N/A	N/A	6.202141112500005	1.7	0.0	0.0	0.0	0.0	0.0	1.0
11.858158	0.0	0.0	0.0	0.0	0.0	0.0	0.625	1.875	0.625	0.5	0.875	0.125	N/A	N/A	6.361512912500006	1.4125	0.0	0.0	0.0	0.0	0.0	1.0
11.985696	0.0	0.0	0.0	0.0	0.0	0.0	0.625	1.875	0.625	0.5	0.875	0.125	N/A	N/A	6.572197950000007	1.55	0.0	0.0	0.0	0.0	0.0	1.0
12.111922	0.0	0.0	0.0	0.0	0.0	0.0	0.625	1.875	0.625	0.5	0.875	0.125	N/A	N/A	6.776592037500006	1.6375	0.0	0.0	0.0	0.0	0.0	1.0
12.20177	0.0	0.0	0.0	0.0	0.0	0.0	0.625	1.875	0.625	0.5	0.875	0.125	N/A	N/A	6.922851712500006	1.55	0.0	0.0	0.0	0.0	0.0	1.0
12.286201	0.0	0.0	0.0	0.0	0.0	0.0	0.625	1.875	0.625	0.5	0.875	0.125	N/A	N/A	7.0643231375000095	1.5875	0.0	0.0	0.0	0.0	0.0	1.0
12.389298	0.0	0.0	0.0	0.0	0.0	0.0	0.625	1.875	0.625	0.5	0.875	0.125	N/A	N/A	7.232721287500008	1.275	0.0	0.0	0.0	0.0	0.0	1.0
12.488869	0.0	0.0	0.0	0.0	0.0	0.0	0.625	1.875	0.625	0.5	0.875	0.125	N/A	N/A	7.390552700000009	1.7875	0.0	0.0	0.0	0.0	0.0	1.0
12.58689	0.0	0.0	0.0	0.0	0.0	0.0	0.625	1.875	0.625	0.5	0.875	0.125	N/A	N/A	7.550231625000007	1.45	0.0	0.0	0.0	0.0	0.0	1.0
12.688245	0.0	0.0	0.0	0.0	0.0	0.0	0.625	1.875	0.625	0.5	0.875	0.125	N/A	N/A	7.711742512500008	1.65	0.0	0.0	0.0	0.0	0.0	1.0
