Time 	 TimeofDay 	 Disabled 	 Enabled 	 Auto 	 Teleop 	 FMS 	 MatchTime 	 Batt Volt 	 VoltageL1 	 VoltageL2 	 VoltageL3 	 VoltageR1 	 VoltageR2 	 VoltageR3 	 CurrentL1 	 CurrentL2 	 CurrentL3 	 CurrentR1 	 CurrentR2 	 CurrentR3 	 Gyrot SPI Gyro Angle 	 SPI Gyro Rate 	 Left Encoder Position 	 Left Encoder Rate 	 Right Encoder Position 	 Right Encoder Rate 	 Lift Voltage 	 Lift Left Current 	 Lift Right Current 	 Lift Position 	 Lift Raw Rate 	 Lift Rate 	 Accel X 	 Accel Y 	 Accel Z 	 Accel Pitch 	 Accel Roll 	 Lift Stall IR 	 Raw RC Distance
4.660177	1428603932813	true	false	false	true	false	-1.0	12.25951099395752	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5375	-0.022280175476203475	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0078125	-0.984375	-0.03125	-92.29061004263853	0.4579134310228241	0.7386717891693113	0.6506835079193114
4.83497	1428603932988	true	false	false	true	false	-1.0	12.253229141235352	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5	-0.021187248690729053	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.00390625	-0.984375	-0.03125	-91.82554230732988	0.45616854018017255	1.2123982967376705	1.0713689998626708
4.985366	1428603933138	true	false	false	true	false	-1.0	12.253229141235352	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5625	-0.021388114321586514	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.00390625	-0.98046875	-0.03515625	-92.51938929120628	0.6899212415060021	1.5173410740814206	1.3367991209564207
5.152646	1428603933305	true	false	false	true	false	-1.0	12.253229141235352	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1875	-0.021027405124004292	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0078125	-0.984375	-0.04296875	-92.06175769075855	0.4598265114652662	1.710551326581421	1.5103853359564208
5.309853	1428603933463	true	false	false	true	false	-1.0	12.246946334838867	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4125	-0.025089349598142067	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.00390625	-0.97265625	-0.03125	-92.28149376912546	0.2289183363647665	1.836451981931421	1.6182090291814208
5.498361	1428603933651	true	false	false	true	false	-1.0	12.246946334838867	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4875	-0.018081444438785177	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.9765625	-0.04296875	-92.06175769075855	0.6839963298454245	1.9175166826054209	1.689120489720421
5.670492	1428603933823	true	false	false	true	false	-1.0	12.246946334838867	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.6	-0.024543017536936655	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.98046875	-0.05078125	-92.28149376912546	0.22906464591433212	1.965735981661781	1.7302069494653811
5.875211	1428603934028	true	false	false	true	false	-1.0	12.25951099395752	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5875	-0.029600818903787712	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0078125	-0.984375	-0.03515625	-91.82554230732988	0.4579134310228241	1.9964498486828515	1.7571858774521556
6.062394	1428603934215	true	false	false	true	false	-1.0	12.25951099395752	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5125	-0.03202296866844794	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.9765625	-0.0390625	-92.51938929120628	0.4579902278772502	2.0188899267013363	1.778163328863691
6.256014	1428603934409	true	false	false	true	false	-1.0	12.253229141235352	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.7	-0.031246808572007605	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.00390625	-0.98046875	-0.03125	-92.29061004263853	0.2299521374906503	2.0311031391331666	1.7881221008920738
