Time 	 TimeofDay 	 Disabled 	 Enabled 	 Auto 	 Teleop 	 FMS 	 MatchTime 	 Batt Volt 	 VoltageL1 	 VoltageL2 	 VoltageL3 	 VoltageR1 	 VoltageR2 	 VoltageR3 	 CurrentL1 	 CurrentL2 	 CurrentL3 	 CurrentR1 	 CurrentR2 	 CurrentR3 	 Gyrot SPI Gyro Angle 	 SPI Gyro Rate 	 Left Encoder Position 	 Left Encoder Rate 	 Right Encoder Position 	 Right Encoder Rate 	 Lift Voltage 	 Lift Left Current 	 Lift Right Current 	 Lift Position 	 Lift Raw Rate 	 Lift Rate 	 Accel X 	 Accel Y 	 Accel Z 	 Accel Pitch 	 Accel Roll 	 Lift Stall IR 	 Raw RC Distance
4.24843	1428612642806	true	false	false	true	false	-1.0	12.586199760437012	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.6125	-0.010470156306441	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0390625	-0.94140625	-0.0859375	-94.21909534924846	0.6756648768946996	0.7597655391693114	0.215742175579071
4.427642	1428612642985	true	false	false	true	false	-1.0	12.6176118850708	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3	-0.012447342990409598	9.601444540311104E-4	0.0010909616675920761	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01171875	-0.98046875	-0.03515625	-92.96486130916023	-1.3737366519566527	1.2425975154876707	0.38997926778793324
4.585613	1428612643143	true	false	false	true	false	-1.0	12.592482566833496	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5375	-0.016238560157267146	9.601444540311104E-4	0.0010909616675920761	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.015625	-0.98046875	-0.03515625	-92.299799421792	0.45974878732253227	1.5698716990814208	0.5540788855056761
4.782916	1428612643340	true	false	false	true	false	-1.0	12.611330032348633	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.6375	-0.012278721512468112	9.601444540311104E-4	0.0010909616675920761	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.00390625	-0.98046875	-0.04296875	-92.5396804503407	-0.22887267209388337	1.7969541297064209	0.6841026313082884
4.967618	1428612643525	true	false	false	true	false	-1.0	12.611330032348633	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.65	-0.018293272122810376	9.601444540311104E-4	0.0010909616675920761	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00390625	-0.97265625	-0.046875	-92.7927023657133	0.6790254071114662	1.953322041556421	0.7546225161219604
5.120455	1428612643678	true	false	false	true	false	-1.0	12.611330032348633	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.7375	-0.037386408495779	-9.601444540311104E-4	-0.0014482969117772023	-9.601444540311104E-4	-0.0012665894348445833	0.0	0.0	0.0	0.0	0.0	0.0	-0.08984375	-1.0078125	-0.04296875	-91.57243042767337	-4.986199650173182	2.0214639113904207	0.7999017386986395
5.304918	1428612643862	true	false	false	true	false	-1.0	12.611330032348633	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.8	-0.023212773181017696	-9.601444540311104E-4	-0.002539258579369278	-9.601444540311104E-4	-0.0012665894348445833	0.0	0.0	0.0	0.0	0.0	0.0	-0.0078125	-0.9765625	-0.078125	-93.03733582295249	-0.22826158406063787	2.0595083018341804	0.8332749700135282
5.461838	1428612644019	true	false	false	true	false	-1.0	12.611330032348633	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.8	-0.02067595371634615	-9.601444540311104E-4	-0.002539258579369278	-9.601444540311104E-4	-0.0012665894348445833	0.0	0.0	0.0	0.0	0.0	0.0	0.01171875	-0.9921875	-0.03515625	-91.13667187759877	0.9369201034860065	2.106805930468187	0.8539014185642428
5.617981	1428612644175	true	false	false	true	false	-1.0	12.598764419555664	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4	-0.020943683601857534	9.601444540311104E-4	2.537628447184248E-6	0.0	4.317080259868058E-6	0.0	0.0	0.0	0.0	0.0	0.0	-0.0234375	-0.98046875	0.0078125	-90.8951737102111	-0.6951769716164995	2.1328771940439513	0.8534793082984433
5.799564	1428612644357	true	false	false	true	false	-1.0	12.598764419555664	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4875	-0.02226272202472042	-9.601444540311104E-4	-0.002089508245898844	-9.601444540311104E-4	-0.0010426868170958744	0.0	0.0	0.0	0.0	0.0	0.0	0.0078125	-0.96484375	-0.0390625	-92.78141366927517	0.6815240555926615	2.1481956152324404	0.8425646264783315
6.002869	1428612644560	true	false	false	true	false	-1.0	12.586199760437012	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.7125	-0.015711305819986122	9.601444540311104E-4	0.002328757455071091	-9.601444540311104E-4	2.239026177487089E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0078125	-0.9765625	-0.04296875	-92.98863245522946	-0.0	2.170548232918073	0.83025696448846
6.174505	1428612644732	true	false	false	true	false	-1.0	12.592482566833496	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1625	-0.023951919749709966	0.0	0.0012203975762438018	-9.601444540311104E-4	2.239026177487089E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.015625	-0.96875	-0.0703125	-92.48955292199915	1.135778206586012	2.170742580111878	0.8826339551440133
6.395862	1428612644953	true	false	false	true	false	-1.0	12.611330032348633	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.325	-0.019779708436672323	0.0	0.0012203975762438018	-9.601444540311104E-4	2.239026177487089E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0078125	-1.00390625	0.01953125	-93.46125387795415	-0.0	2.166130634190913	0.9134696846727532
6.61862	1428612645176	true	false	false	true	false	-1.0	12.6176118850708	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5875	-0.021499591214635603	0.0	-0.0013213986315726606	-9.601444540311104E-4	-0.0010470038973557426	0.0	0.0	0.0	0.0	0.0	0.0	-0.00390625	-0.98828125	-0.03125	-90.68477750700916	-0.46001543433364156	2.1774856294264957	0.818604963653819
6.821468	1428612645379	true	false	false	true	false	-1.0	12.611330032348633	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.25	-0.00706681808637332	-9.601444540311104E-4	-1.9474896663693452E-4	-9.601444540311104E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00390625	-0.9765625	-0.0546875	-92.96486130916023	-0.0	2.1963739201272685	0.7235360710675152
7.011908	1428612645569	true	false	false	true	false	-1.0	12.605047225952148	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.35	-0.005085491367919017	-9.601444540311104E-4	-0.0020737560882375912	-9.601444540311104E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.984375	-0.04296875	-92.26347707883583	-0.0	2.2130522699257633	0.6718521265255375
7.200988	1428612645758	true	false	false	true	false	-1.0	12.605047225952148	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.275	-0.0043863558832837515	-0.0038405778161244414	-0.004066855034686973	-0.004800722270155552	-0.0025311921282043333	0.0	0.0	0.0	0.0	0.0	0.0	-0.00390625	-0.9765625	-0.0390625	-91.82554230732988	0.6817169913345922	2.2221150856718	0.6457079957686718
7.673394	1428612646231	true	false	false	true	false	-1.0	12.63017749786377	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.6	-0.039865625340007683	-0.004800722270155552	-0.00446483494968591	-0.004800722270155552	-0.001866062565889954	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.98046875	-0.03515625	-92.51938929120628	-0.22800840473857176	2.2327981002492634	0.6535362989592777
7.964232	1428612646521	true	false	false	true	false	-1.0	12.6176118850708	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5375	-0.033916256056583806	-0.004800722270155552	-0.00446483494968591	-0.002880433362093331	-5.423689768679135E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.96875	-0.04296875	-92.96486130916023	0.4595712800352907	2.24295554207884	0.7030288348762656
8.210417	1428612646768	true	false	false	true	false	-1.0	12.611330032348633	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5375	-0.025796262279822124	-0.004800722270155552	-0.0034994387402756074	-0.002880433362093331	-5.423689768679135E-4	0.0	0.0	0.0	0.0	0.0	0.0	-0.00390625	-0.98046875	-0.05078125	-92.73715630506071	0.2289183363647665	2.2495051329747686	0.7459833547381378
8.448818	1428612647006	true	false	false	true	false	-1.0	12.611330032348633	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5375	-0.02376750259006124	-0.004800722270155552	-0.0034994387402756074	-0.002880433362093331	-5.423689768679135E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.9765625	-0.0390625	-92.49941959652072	-0.0	2.252866793023163	0.768151981824736
8.710312	1428612647268	true	false	false	true	false	-1.0	12.623894691467285	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2875	-0.005536476703538727	-0.004800722270155552	-3.9797991499893666E-4	-0.002880433362093331	0.0019888231513364198	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.98046875	-0.046875	-92.73715630506071	-0.0	2.2533580992041355	0.7882481062851588
8.958816	1428612647516	true	false	false	true	false	-1.0	12.598764419555664	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.475	8.052283496957338E-4	-0.004800722270155552	0.0	-0.002880433362093331	0.0013236935890220405	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.97265625	-0.04296875	-92.52949420483776	-0.2289183363647665	2.254453785159958	0.8027209540648295
9.174431	1428612647732	true	false	false	true	false	-1.0	12.623894691467285	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5625	0.01018518322831402	-0.004800722270155552	0.0	-0.002880433362093331	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.00390625	-0.9765625	-0.03515625	-92.51938929120628	0.22899877191014856	2.2547155710466846	0.8091515453938186
