Time 	 TimeofDay 	 Disabled 	 Enabled 	 Auto 	 Teleop 	 FMS 	 MatchTime 	 Batt Volt 	 VoltageL1 	 VoltageL2 	 VoltageL3 	 VoltageR1 	 VoltageR2 	 VoltageR3 	 CurrentL1 	 CurrentL2 	 CurrentL3 	 CurrentR1 	 CurrentR2 	 CurrentR3 	 Gyrot SPI Gyro Angle 	 SPI Gyro Rate 	 Left Encoder Position 	 Left Encoder Rate 	 Right Encoder Position 	 Right Encoder Rate 	 Lift Voltage 	 Lift Left Current 	 Lift Right Current 	 Lift Position 	 Lift Raw Rate 	 Lift Rate 	 Accel X 	 Accel Y 	 Accel Z 	 Accel Pitch 	 Accel Roll 	 Lift Stall IR 	 Raw RC Distance
4.299871	1428619032384	true	false	true	false	false	-1.0	12.378878593444824	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.475	0.005213021974790325	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.00390625	-0.98046875	-0.0390625	-92.28149376912546	-0.2298780939321298	0.09140623927116392	0.6799315547943114
4.503324	1428619032588	true	false	true	false	false	-1.0	12.37259578704834	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.425	0.006086733045669876	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00390625	-0.984375	-0.046875	-92.51938929120628	0.22791458104546472	0.14990623240470882	1.1118162654876707
4.702794	1428619032787	true	false	true	false	false	-1.0	12.391443252563477	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.45	-0.0025189319028789065	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.97265625	-0.05078125	-92.74808818005376	0.2298780939321298	0.18734622801017758	1.3875877147064206
4.924191	1428619033008	true	false	true	false	false	-1.0	12.378878593444824	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.625	0.0020067062095457727	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.00390625	-0.9765625	-0.04296875	-92.74808818005376	-0.2299169578805137	0.2113078251976776	1.5621771453314206
5.124396	1428619033209	true	false	true	false	false	-1.0	12.378878593444824	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.9125	-3.800829724011825E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0078125	-0.9765625	-0.04296875	-92.97669946811175	-0.0	0.2266432473976776	1.6804573496814208
5.362986	1428619033447	true	false	true	false	false	-1.0	12.378878593444824	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3875	0.010883838732670492	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.00390625	-0.9765625	-0.04296875	-92.74808818005376	-0.2298780939321298	0.2364579176056776	1.753031680465421
5.566284	1428619033651	true	false	true	false	false	-1.0	12.385160446166992	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3125	0.006305402795297166	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00390625	-0.96875	-0.0546875	-92.97669946811175	0.22796328273416416	0.2427393065387976	1.801530033417181
5.8587	1428619033943	true	false	true	false	false	-1.0	12.366313934326172	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.6125	0.019449440327082675	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.96875	-0.0625	-93.21806128379421	0.22887267209388337	0.24675939545599443	1.8294928074313075
6.078389	1428619034163	true	false	true	false	false	-1.0	12.385160446166992	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4125	0.02857681559684181	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00390625	-0.9765625	-0.03515625	-91.83283950594208	-0.0	0.24933225236300038	1.8471936703003484
6.276525	1428619034361	true	false	true	false	false	-1.0	12.378878593444824	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5875	0.02827294414889757	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.00390625	-0.97265625	-0.046875	-92.75910765862028	0.22887267209388337	0.2509788807834841	1.8596452694115346
6.504198	1428619034589	true	false	true	false	false	-1.0	12.360031127929688	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4625	0.03539167783483889	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.00390625	-0.97265625	-0.04296875	-92.74808818005376	-0.22896037164309327	0.25203272297259377	1.8678584334676938
6.722797	1428619034807	true	false	true	false	false	-1.0	12.378878593444824	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.45	0.03333310689735993	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.984375	-0.04296875	-92.74808818005376	0.22887267209388337	0.25270718197362396	1.8721871240886356
7.100331	1428619035185	true	false	true	false	false	-1.0	12.366313934326172	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.45	0.0293358023390839	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.00390625	-0.9765625	-0.0390625	-93.2052159310135	-0.0	0.25313883573428325	1.8754457673360383
7.307719	1428619035392	true	false	true	false	false	-1.0	12.360031127929688	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3	0.01813617957599282	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00390625	-0.9765625	-0.0390625	-92.97669946811175	-0.22710567007254198	0.2534150941411052	1.876798877139376
7.46787	1428619035552	true	false	true	false	false	-1.0	12.378878593444824	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5625	0.014316725840307291	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.00390625	-0.96875	-0.046875	-93.00066141346215	0.22808788458503845	0.25359189952147126	1.8787879142885122
7.637419	1428619035722	true	false	true	false	false	-1.0	12.366313934326172	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4	0.009319246438375957	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0078125	-0.9765625	-0.05078125	-92.97669946811175	-0.0	0.25370505496490553	1.8797679293139593
7.797597	1428619035882	true	false	true	false	false	-1.0	12.366313934326172	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3	-0.0034957544151543165	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0078125	-0.97265625	-0.0390625	-92.28149376912546	-0.0	0.25377747444870347	1.8794185764302456
8.008287	1428619036093	true	false	true	false	false	-1.0	12.37259578704834	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0875	-0.00837289625909371	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.00390625	-0.98828125	-0.03515625	-92.50936473985172	-0.0	0.2538238229183341	1.8831012405846688
8.227717	1428619036312	true	false	true	false	false	-1.0	12.37259578704834	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5	-0.01321311531505701	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0078125	-0.98046875	-0.046875	-92.96486130916023	0.4581219695704023	0.2538534859388977	1.8823331456434997
8.368665	1428619036453	true	false	true	false	false	-1.0	12.378878593444824	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4	-0.018459504745758908	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.98046875	-0.04296875	-92.28149376912546	0.22808788458503845	0.25387247027205845	1.8850153930061515
8.549437	1428619036634	true	false	true	false	false	-1.0	12.366313934326172	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.6125	-0.019320534422484267	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.984375	-0.05078125	-92.96486130916023	-0.22899877191014856	0.25388462024528136	1.8863414063182486
8.691677	1428619036776	true	false	true	false	false	-1.0	12.385160446166992	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4875	-0.01903433870367798	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00390625	-0.9765625	-0.05078125	-92.50936473985172	-0.0	0.25389239622814397	1.8846998204629908
8.825392	1428619036910	true	false	true	false	false	-1.0	12.360031127929688	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.225	-0.018991246185602103	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.00390625	-0.9765625	-0.046875	-92.72631099390628	-0.2299169578805137	0.25389737285717606	1.8836492055156258
8.96851	1428619037053	true	false	true	false	false	-1.0	12.37259578704834	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5375	-0.028640440544194488	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.01171875	-0.98046875	-0.0390625	-92.72631099390628	-0.0	0.25390055789975663	1.8835627494493121
9.154341	1428619037239	true	false	true	false	false	-1.0	12.385160446166992	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.575	-0.02747207374291258	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0078125	-0.9765625	-0.046875	-92.97669946811175	-0.0	0.2539025963270081	1.8824331988168714
9.356139	1428619037440	true	false	true	false	false	-1.0	12.385160446166992	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4125	-0.02476555169828638	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.00390625	-0.984375	-0.05078125	-93.2052159310135	0.22896037164309327	0.2539039009204491	1.8806360676621094
