Time 	 TimeofDay 	 Disabled 	 Enabled 	 Auto 	 Teleop 	 FMS 	 MatchTime 	 Batt Volt 	 VoltageL1 	 VoltageL2 	 VoltageL3 	 VoltageR1 	 VoltageR2 	 VoltageR3 	 CurrentL1 	 CurrentL2 	 CurrentL3 	 CurrentR1 	 CurrentR2 	 CurrentR3 	 Gyrot SPI Gyro Angle 	 SPI Gyro Rate 	 Left Encoder Position 	 Left Encoder Rate 	 Right Encoder Position 	 Right Encoder Rate 	 Lift Voltage 	 Lift Left Current 	 Lift Right Current 	 Lift Position 	 Lift Raw Rate 	 Lift Rate 	 Accel X 	 Accel Y 	 Accel Z 	 Accel Pitch 	 Accel Roll 	 Lift Stall IR 	 Raw RC Distance
5.432722	1428615931861	true	false	false	true	false	-1.0	12.25951099395752	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.525	-0.04401936622650035	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.078125	-0.97265625	-0.03515625	-92.06175769075855	4.360010296459682	0.08701170802116392	0.6767577266693114
5.621463	1428615932050	true	false	false	true	false	-1.0	12.253229141235352	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.6	-0.03778212279071455	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.07421875	-0.97265625	-0.03515625	-91.60386277115494	4.163140021952104	0.14269920115470883	1.1095897029876707
5.78528	1428615932214	true	false	false	true	false	-1.0	12.253229141235352	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4125	-0.02314239068950989	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0859375	-0.96875	-0.04296875	-91.61030060249901	4.3612697196868275	0.17833919676017757	1.3874810740814207
5.976344	1428615932405	true	false	false	true	false	-1.0	12.272076606750488	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.35	-0.021116831989938703	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.07421875	-0.96875	-0.03515625	-92.06175769075855	3.9025629602352057	0.20114879394767757	1.566894051581421
6.12542	1428615932554	true	false	false	true	false	-1.0	12.25951099395752	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4875	-0.017604045498031233	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.07421875	-0.96875	-0.03515625	-92.77021579720021	4.394366894572544	0.2157469361476776	1.679130466556421
6.265813	1428615932694	true	false	false	true	false	-1.0	12.265793800354004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1625	-0.019501829693838266	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.07421875	-0.96875	-0.0390625	-91.84019525639279	4.588528949021318	0.22508974715567762	1.750473490890421
6.434767	1428615932863	true	false	false	true	false	-1.0	12.25951099395752	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.65	-0.008085676004628293	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.078125	-0.9765625	-0.03125	-92.299799421792	4.309599004790015	0.23106914620079763	1.7975490420891809
6.581408	1428615933010	true	false	false	true	false	-1.0	12.25951099395752	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4875	-0.009244645431918812	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0703125	-0.9765625	-0.02734375	-92.31840104103134	4.341939477707041	0.23489596158967443	1.8269938011063873
6.725118	1428615933154	true	false	false	true	false	-1.0	12.265793800354004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5125	-0.012318659004782016	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.078125	-0.97265625	-0.0390625	-92.30906278902569	4.396409032139627	0.2373451234385556	1.8463755562523996
6.861948	1428615933290	false	true	false	true	false	-1.0	11.832303047180176	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4375	0.0012834109272795435	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.04296875	-0.9765625	-0.0625	-92.71555122323217	4.113469997992222	0.23891258702183954	1.8582427701708475
