Time 	 TimeofDay 	 Disabled 	 Enabled 	 Auto 	 Teleop 	 FMS 	 MatchTime 	 Batt Volt 	 VoltageL1 	 VoltageL2 	 VoltageL3 	 VoltageR1 	 VoltageR2 	 VoltageR3 	 CurrentL1 	 CurrentL2 	 CurrentL3 	 CurrentR1 	 CurrentR2 	 CurrentR3 	 Gyrot SPI Gyro Angle 	 SPI Gyro Rate 	 Left Encoder Position 	 Left Encoder Rate 	 Right Encoder Position 	 Right Encoder Rate 	 Lift Voltage 	 Lift Left Current 	 Lift Right Current 	 Lift Position 	 Lift Raw Rate 	 Lift Rate 	 Accel X 	 Accel Y 	 Accel Z 	 Accel Pitch 	 Accel Roll 	 Lift Stall IR 	 Raw RC Distance
5.10264	1428622077887	true	false	false	true	false	-1.0	12.736979484558105	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.7	0.02585094336735679	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00390625	-0.97265625	-0.05859375	-92.74808818005376	-0.0	0.09028319239616392	0.6815428829193113
5.304765	1428622078089	true	false	false	true	false	-1.0	12.724413871765137	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4125	0.02492060754600468	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.00390625	-0.9765625	-0.0390625	-92.299799421792	-0.0	0.14811326365470884	1.1199764217376706
5.493937	1428622078278	true	false	false	true	false	-1.0	12.730696678161621	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5125	0.021496734228904395	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.00390625	-0.98046875	-0.05078125	-92.28149376912546	0.6867257775470207	0.1848803686351776	1.4007203709564207
5.696467	1428622078480	true	false	false	true	false	-1.0	12.724413871765137	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.575	0.018476005623744476	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.9765625	-0.046875	-92.29061004263853	0.22714671450254306	0.2084113158226776	1.5788828265814208
5.93382	1428622078718	true	false	false	true	false	-1.0	12.724413871765137	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.7	0.011980641791633155	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.00390625	-0.97265625	-0.046875	-92.73715630506071	0.22800840473857176	0.2234711220226776	1.697594298181421
6.136929	1428622078921	true	false	false	true	false	-1.0	12.730696678161621	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4125	0.006920540776043945	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00390625	-0.96875	-0.0546875	-92.74808818005376	-0.0	0.23335353861567762	1.769809874380421
6.327788	1428622079112	true	false	false	true	false	-1.0	12.730696678161621	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.425	0.006270193605690797	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00390625	-0.9765625	-0.05078125	-92.26347707883583	0.22706108178779622	0.23987359773519765	1.815832530647781
6.518462	1428622079303	true	false	false	true	false	-1.0	12.705567359924316	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.6	-0.003325115446818621	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.9765625	-0.05078125	-92.299799421792	0.4596637060861301	0.24380229494669045	1.8456776556588914
6.68025	1428622079464	true	false	false	true	false	-1.0	12.724413871765137	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.55	-0.011037204072571872	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.00390625	-0.97265625	-0.04296875	-92.07003065304112	0.45591934831905134	0.24631666116204584	1.8649250200410021
6.901526	1428622079686	true	false	false	true	false	-1.0	12.705567359924316	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2875	-0.006720029878581167	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.00390625	-0.9765625	-0.05078125	-92.74808818005376	-0.22882338536208524	0.24773054303987327	1.8809542707455529
