Time 	 TimeofDay 	 Disabled 	 Enabled 	 Auto 	 Teleop 	 FMS 	 MatchTime 	 Batt Volt 	 VoltageL1 	 VoltageL2 	 VoltageL3 	 VoltageR1 	 VoltageR2 	 VoltageR3 	 CurrentL1 	 CurrentL2 	 CurrentL3 	 CurrentR1 	 CurrentR2 	 CurrentR3 	 Gyrot SPI Gyro Angle 	 SPI Gyro Rate 	 Left Encoder Position 	 Left Encoder Rate 	 Right Encoder Position 	 Right Encoder Rate 	 Lift Voltage 	 Lift Left Current 	 Lift Right Current 	 Lift Position 	 Lift Raw Rate 	 Lift Rate 	 Accel X 	 Accel Y 	 Accel Z 	 Accel Pitch 	 Accel Roll 	 Lift Stall IR 	 Raw RC Distance
5.538647	1428620135567	true	false	false	true	false	-1.0	12.529657363891602	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1875	-0.004791681776113428	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0078125	-0.97265625	-0.046875	-92.52949420483776	0.22804994065559278	0.09096678614616392	0.6835448360443114
5.763272	1428620135792	true	false	false	true	false	-1.0	12.554787635803223	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5875	-0.004935072835787948	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0078125	-0.97265625	-0.0390625	-92.78141366927517	-0.0	0.14918552927970885	1.1225760311126707
5.963374	1428620135992	true	false	false	true	false	-1.0	12.548504829406738	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4625	-4.57602673247542E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0078125	-0.97265625	-0.03515625	-92.74808818005376	0.22896037164309327	0.1864455248851776	1.4000403709564206
6.19949	1428620136228	true	false	false	true	false	-1.0	12.535940170288086	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4875	-0.004912704319943552	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.00390625	-0.9765625	-0.03125	-92.05355056351101	0.4560095880415206	0.2102919220726776	1.5788870797064207
6.430607	1428620136459	true	false	false	true	false	-1.0	12.535940170288086	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2875	0.005130311694168811	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.00390625	-0.96875	-0.03125	-92.50936473985172	-0.0	0.22555361627267762	1.693007176431421
6.65584	1428620136684	true	false	false	true	false	-1.0	12.548504829406738	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.825	0.011722519735548224	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0078125	-0.97265625	-0.046875	-92.75910765862028	-0.0	0.23532110056067762	1.801004975835421
6.853474	1428620136882	true	false	false	true	false	-1.0	12.54222297668457	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4375	0.011417103397255969	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.01171875	-0.98046875	-0.0390625	-92.29061004263853	-0.0	0.24157229050499762	1.838727083078981
7.002154	1428620137030	true	false	false	true	false	-1.0	12.548504829406738	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3	0.005383972753169832	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.00390625	-0.96875	-0.05078125	-92.75910765862028	0.22808788458503845	0.24557305206936242	1.8598418879648595
7.139238	1428620137167	true	false	false	true	false	-1.0	12.548504829406738	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4375	0.010452761689008255	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0078125	-0.9765625	-0.046875	-92.51938929120628	-0.0	0.2481335394705559	1.8736971599668217
7.304977	1428620137333	true	false	false	true	false	-1.0	12.54222297668457	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.6	0.016711873717160177	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.00390625	-0.9765625	-0.046875	-92.51938929120628	0.4598265114652662	0.24977225140731973	1.8817832840480775
7.443227	1428620137471	true	false	false	true	false	-1.0	12.535940170288086	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.55	0.018549308953884774	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0078125	-0.9765625	-0.046875	-92.51938929120628	0.2298780939321298	0.25082102704684855	1.8883255909600811
7.721568	1428620137750	true	false	false	true	false	-1.0	12.54222297668457	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.45	0.052102464411019	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.00390625	-0.98046875	-0.046875	-92.96486130916023	0.2299169578805137	0.251492243456147	1.8920243861337636
