Time 	 TimeofDay 	 Disabled 	 Enabled 	 Auto 	 Teleop 	 FMS 	 MatchTime 	 Batt Volt 	 VoltageL1 	 VoltageL2 	 VoltageL3 	 VoltageR1 	 VoltageR2 	 VoltageR3 	 CurrentL1 	 CurrentL2 	 CurrentL3 	 CurrentR1 	 CurrentR2 	 CurrentR3 	 Gyrot SPI Gyro Angle 	 SPI Gyro Rate 	 Left Encoder Position 	 Left Encoder Rate 	 Right Encoder Position 	 Right Encoder Rate 	 Lift Voltage 	 Lift Left Current 	 Lift Right Current 	 Lift Position 	 Lift Raw Rate 	 Lift Rate 	 Accel X 	 Accel Y 	 Accel Z 	 Accel Pitch 	 Accel Roll 	 Lift Stall IR 	 Raw RC Distance
4.570227	1428607128902	true	false	false	true	false	-1.0	12.586199760437012	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.825	0.004661077471464703	0.0	0.0	-0.0019202889080622207	-8.360699946805302E-5	0.0	0.0	0.0	0.0	0.0	0.0	-0.01171875	-0.9765625	-0.07421875	-92.74808818005376	0.45773804032353865	0.6827635860443113	0.5929198789596557
4.782305	1428607129114	true	false	false	true	false	-1.0	12.579917907714844	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.625	-0.0054001069086445945	0.0	0.0	-0.0019202889080622207	-8.360699946805302E-5	0.0	0.0	0.0	0.0	0.0	0.0	-0.00390625	-0.98046875	-0.0625	-92.03733069681992	0.22899877191014856	1.1214412654876706	0.9748300077438352
4.945722	1428607129278	true	false	false	true	false	-1.0	12.586199760437012	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.6125	-0.010241490217156554	0.0	0.0	-0.0019202889080622207	-8.360699946805302E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.98046875	-0.05078125	-92.05355056351101	-0.22899877191014856	1.4021949803314206	1.2248188964157103
5.114132	1428607129446	true	false	false	true	false	-1.0	12.579917907714844	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.425	-0.011851855338177616	-9.601444540311104E-4	-0.0011669090726062028	-0.002880433362093331	-0.0012494038462569617	0.0	0.0	0.0	0.0	0.0	0.0	0.00390625	-0.984375	-0.04296875	-93.90569913707213	-0.23076013711697832	1.5782152484564207	1.3921360039157102
5.282196	1428607129614	true	false	false	true	false	-1.0	12.586199760437012	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3625	-0.01208817970242491	0.0	-1.696568638887147E-4	-0.0019202889080622207	-2.532432042127436E-4	0.0	0.0	0.0	0.0	0.0	0.0	-0.00390625	-0.98046875	-0.05859375	-92.73715630506071	-0.0	1.6953115794314209	1.49526387459071
5.46179	1428607129794	true	false	false	true	false	-1.0	12.579917907714844	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4	-0.010466359021165245	0.0	-1.696568638887147E-4	-0.0019202889080622207	-1.6963620474469058E-4	0.0	0.0	0.0	0.0	0.0	0.0	-0.00390625	-0.984375	-0.0546875	-92.299799421792	-0.22877048321135274	1.768690731255421	1.56590438369771
5.628489	1428607129960	true	false	false	true	false	-1.0	12.586199760437012	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4875	-0.011417510234337692	0.0	-1.696568638887147E-4	-0.0019202889080622207	-1.6963620474469058E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.98046875	-0.0546875	-92.06175769075855	-0.0	1.816336982172781	1.60613384077619
5.789298	1428607130121	true	false	false	true	false	-1.0	12.579917907714844	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.325	-0.01827261045978004	0.0	-1.696568638887147E-4	-0.0019202889080622207	-1.6963620474469058E-4	0.0	0.0	0.0	0.0	0.0	0.0	-0.00390625	-0.984375	-0.0546875	-92.04540848888723	-0.22808788458503845	1.8466352702598916	1.6357869433064174
5.948622	1428607130281	true	false	false	true	false	-1.0	12.592482566833496	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.325	-0.015028665264283474	0.0	9.97252208717488E-4	-0.0019202889080622207	9.96160642044218E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.00390625	-0.984375	-0.0625	-92.71555122323217	-0.0	1.8661238308856423	1.6513957883007628
6.110103	1428607130442	true	false	false	true	false	-1.0	12.586199760437012	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1375	-0.01628074622082934	0.0	0.0	-0.0019202889080622207	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.00390625	-0.9765625	-0.04296875	-92.51938929120628	0.22882338536208524	1.8796707284361227	1.657528027222144
